factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
text_attention_diff_txt_source_coverage__txt_attention_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage-文本关注度5差值,比较 文本sourcecoverage 与 文本关注度5 的相对强弱，突出两者差异变化。,text_attention_diff_txt_source_coverage__txt_attention_5 = 列(文本sourcecoverage) - 列(文本关注度5),text_attention diff txt_source_coverage-txt_attention_5,False,text
text_attention_diff_txt_source_coverage__txt_attention_mean,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage-文本关注度mean差值,比较 文本sourcecoverage 与 文本关注度mean 的相对强弱，突出两者差异变化。,text_attention_diff_txt_source_coverage__txt_attention_mean = 列(文本sourcecoverage) - 列(文本关注度mean),text_attention diff txt_source_coverage-txt_attention_mean,False,text
text_attention_diff_txt_source_coverage__txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage-文本关注度shock差值,比较 文本sourcecoverage 与 文本关注度shock 的相对强弱，突出两者差异变化。,text_attention_diff_txt_source_coverage__txt_attention_shock = 列(文本sourcecoverage) - 列(文本关注度shock),text_attention diff txt_source_coverage-txt_attention_shock,False,text
text_attention_diff_txt_source_coverage__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage-文本count20差值,比较 文本sourcecoverage 与 文本count20 的相对强弱，突出两者差异变化。,text_attention_diff_txt_source_coverage__txt_count_20 = 列(文本sourcecoverage) - 列(文本count20),text_attention diff txt_source_coverage-txt_count_20,False,text
text_attention_diff_txt_source_coverage__txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage-文本count5差值,比较 文本sourcecoverage 与 文本count5 的相对强弱，突出两者差异变化。,text_attention_diff_txt_source_coverage__txt_count_5 = 列(文本sourcecoverage) - 列(文本count5),text_attention diff txt_source_coverage-txt_count_5,False,text
text_attention_lvl_txt_attention_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度20原值,直接使用 文本关注度20 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_attention_20 = 列(文本关注度20),text_attention level txt_attention_20,False,text
text_attention_lvl_txt_attention_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度5原值,直接使用 文本关注度5 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_attention_5 = 列(文本关注度5),text_attention level txt_attention_5,False,text
text_attention_lvl_txt_attention_mean,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度mean原值,直接使用 文本关注度mean 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_attention_mean = 列(文本关注度mean),text_attention level txt_attention_mean,False,text
text_attention_lvl_txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度shock原值,直接使用 文本关注度shock 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_attention_shock = 列(文本关注度shock),text_attention level txt_attention_shock,False,text
text_attention_lvl_txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本count20原值,直接使用 文本count20 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_count_20 = 列(文本count20),text_attention level txt_count_20,False,text
text_attention_lvl_txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本count5原值,直接使用 文本count5 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_count_5 = 列(文本count5),text_attention level txt_count_5,False,text
text_attention_lvl_txt_em_report_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本emreport异动原值,直接使用 文本emreport异动 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_em_report_burst = 列(文本emreport异动),text_attention level txt_em_report_burst,False,text
text_attention_lvl_txt_event_count,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count原值,直接使用 文本事件count 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_event_count = 列(文本事件count),text_attention level txt_event_count,False,text
text_attention_lvl_txt_iwencai_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本问财异动原值,直接使用 文本问财异动 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_iwencai_burst = 列(文本问财异动),text_attention level txt_iwencai_burst,False,text
text_attention_lvl_txt_news_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本新闻异动原值,直接使用 文本新闻异动 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_news_burst = 列(文本新闻异动),text_attention level txt_news_burst,False,text
text_attention_lvl_txt_notice_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本公告异动原值,直接使用 文本公告异动 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_notice_burst = 列(文本公告异动),text_attention level txt_notice_burst,False,text
text_attention_lvl_txt_source_coverage,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage原值,直接使用 文本sourcecoverage 作为 金融文本关注度包 信号，反映该基础指标的绝对水平。,text_attention_lvl_txt_source_coverage = 列(文本sourcecoverage),text_attention level txt_source_coverage,False,text
text_attention_neg_txt_attention_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度20反向,对 文本关注度20 取负，构造方向相反的因子暴露。,text_attention_neg_txt_attention_20 = -列(文本关注度20),text_attention negative txt_attention_20,False,text
text_attention_neg_txt_attention_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度5反向,对 文本关注度5 取负，构造方向相反的因子暴露。,text_attention_neg_txt_attention_5 = -列(文本关注度5),text_attention negative txt_attention_5,False,text
text_attention_neg_txt_attention_mean,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度mean反向,对 文本关注度mean 取负，构造方向相反的因子暴露。,text_attention_neg_txt_attention_mean = -列(文本关注度mean),text_attention negative txt_attention_mean,False,text
text_attention_neg_txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度shock反向,对 文本关注度shock 取负，构造方向相反的因子暴露。,text_attention_neg_txt_attention_shock = -列(文本关注度shock),text_attention negative txt_attention_shock,False,text
text_attention_neg_txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本count20反向,对 文本count20 取负，构造方向相反的因子暴露。,text_attention_neg_txt_count_20 = -列(文本count20),text_attention negative txt_count_20,False,text
text_attention_neg_txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本count5反向,对 文本count5 取负，构造方向相反的因子暴露。,text_attention_neg_txt_count_5 = -列(文本count5),text_attention negative txt_count_5,False,text
text_attention_neg_txt_em_report_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本emreport异动反向,对 文本emreport异动 取负，构造方向相反的因子暴露。,text_attention_neg_txt_em_report_burst = -列(文本emreport异动),text_attention negative txt_em_report_burst,False,text
text_attention_neg_txt_event_count,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count反向,对 文本事件count 取负，构造方向相反的因子暴露。,text_attention_neg_txt_event_count = -列(文本事件count),text_attention negative txt_event_count,False,text
text_attention_neg_txt_iwencai_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本问财异动反向,对 文本问财异动 取负，构造方向相反的因子暴露。,text_attention_neg_txt_iwencai_burst = -列(文本问财异动),text_attention negative txt_iwencai_burst,False,text
text_attention_neg_txt_news_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本新闻异动反向,对 文本新闻异动 取负，构造方向相反的因子暴露。,text_attention_neg_txt_news_burst = -列(文本新闻异动),text_attention negative txt_news_burst,False,text
text_attention_neg_txt_notice_burst,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本公告异动反向,对 文本公告异动 取负，构造方向相反的因子暴露。,text_attention_neg_txt_notice_burst = -列(文本公告异动),text_attention negative txt_notice_burst,False,text
text_attention_neg_txt_source_coverage,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage反向,对 文本sourcecoverage 取负，构造方向相反的因子暴露。,text_attention_neg_txt_source_coverage = -列(文本sourcecoverage),text_attention negative txt_source_coverage,False,text
text_attention_ratio_txt_attention_20__txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度20/文本关注度shock比值,衡量 文本关注度20 相对 文本关注度shock 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_20__txt_attention_shock = 列(文本关注度20) / (|列(文本关注度shock)| + EPS),text_attention ratio txt_attention_20/txt_attention_shock,False,text
text_attention_ratio_txt_attention_20__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度20/文本count20比值,衡量 文本关注度20 相对 文本count20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_20__txt_count_20 = 列(文本关注度20) / (|列(文本count20)| + EPS),text_attention ratio txt_attention_20/txt_count_20,False,text
text_attention_ratio_txt_attention_20__txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度20/文本count5比值,衡量 文本关注度20 相对 文本count5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_20__txt_count_5 = 列(文本关注度20) / (|列(文本count5)| + EPS),text_attention ratio txt_attention_20/txt_count_5,False,text
text_attention_ratio_txt_attention_5__txt_attention_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度5/文本关注度20比值,衡量 文本关注度5 相对 文本关注度20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_5__txt_attention_20 = 列(文本关注度5) / (|列(文本关注度20)| + EPS),text_attention ratio txt_attention_5/txt_attention_20,False,text
text_attention_ratio_txt_attention_5__txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度5/文本关注度shock比值,衡量 文本关注度5 相对 文本关注度shock 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_5__txt_attention_shock = 列(文本关注度5) / (|列(文本关注度shock)| + EPS),text_attention ratio txt_attention_5/txt_attention_shock,False,text
text_attention_ratio_txt_attention_5__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度5/文本count20比值,衡量 文本关注度5 相对 文本count20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_5__txt_count_20 = 列(文本关注度5) / (|列(文本count20)| + EPS),text_attention ratio txt_attention_5/txt_count_20,False,text
text_attention_ratio_txt_attention_5__txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度5/文本count5比值,衡量 文本关注度5 相对 文本count5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_5__txt_count_5 = 列(文本关注度5) / (|列(文本count5)| + EPS),text_attention ratio txt_attention_5/txt_count_5,False,text
text_attention_ratio_txt_attention_mean__txt_attention_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度mean/文本关注度20比值,衡量 文本关注度mean 相对 文本关注度20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_mean__txt_attention_20 = 列(文本关注度mean) / (|列(文本关注度20)| + EPS),text_attention ratio txt_attention_mean/txt_attention_20,False,text
text_attention_ratio_txt_attention_mean__txt_attention_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度mean/文本关注度5比值,衡量 文本关注度mean 相对 文本关注度5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_mean__txt_attention_5 = 列(文本关注度mean) / (|列(文本关注度5)| + EPS),text_attention ratio txt_attention_mean/txt_attention_5,False,text
text_attention_ratio_txt_attention_mean__txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度mean/文本关注度shock比值,衡量 文本关注度mean 相对 文本关注度shock 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_mean__txt_attention_shock = 列(文本关注度mean) / (|列(文本关注度shock)| + EPS),text_attention ratio txt_attention_mean/txt_attention_shock,False,text
text_attention_ratio_txt_attention_mean__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度mean/文本count20比值,衡量 文本关注度mean 相对 文本count20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_mean__txt_count_20 = 列(文本关注度mean) / (|列(文本count20)| + EPS),text_attention ratio txt_attention_mean/txt_count_20,False,text
text_attention_ratio_txt_attention_mean__txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度mean/文本count5比值,衡量 文本关注度mean 相对 文本count5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_mean__txt_count_5 = 列(文本关注度mean) / (|列(文本count5)| + EPS),text_attention ratio txt_attention_mean/txt_count_5,False,text
text_attention_ratio_txt_attention_shock__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度shock/文本count20比值,衡量 文本关注度shock 相对 文本count20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_shock__txt_count_20 = 列(文本关注度shock) / (|列(文本count20)| + EPS),text_attention ratio txt_attention_shock/txt_count_20,False,text
text_attention_ratio_txt_attention_shock__txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度shock/文本count5比值,衡量 文本关注度shock 相对 文本count5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_attention_shock__txt_count_5 = 列(文本关注度shock) / (|列(文本count5)| + EPS),text_attention ratio txt_attention_shock/txt_count_5,False,text
text_attention_ratio_txt_count_5__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本count5/文本count20比值,衡量 文本count5 相对 文本count20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_count_5__txt_count_20 = 列(文本count5) / (|列(文本count20)| + EPS),text_attention ratio txt_count_5/txt_count_20,False,text
text_attention_ratio_txt_event_count__txt_attention_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count/文本关注度20比值,衡量 文本事件count 相对 文本关注度20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_event_count__txt_attention_20 = 列(文本事件count) / (|列(文本关注度20)| + EPS),text_attention ratio txt_event_count/txt_attention_20,False,text
text_attention_ratio_txt_event_count__txt_attention_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count/文本关注度5比值,衡量 文本事件count 相对 文本关注度5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_event_count__txt_attention_5 = 列(文本事件count) / (|列(文本关注度5)| + EPS),text_attention ratio txt_event_count/txt_attention_5,False,text
text_attention_ratio_txt_event_count__txt_attention_mean,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count/文本关注度mean比值,衡量 文本事件count 相对 文本关注度mean 的比例关系，体现结构性偏离。,text_attention_ratio_txt_event_count__txt_attention_mean = 列(文本事件count) / (|列(文本关注度mean)| + EPS),text_attention ratio txt_event_count/txt_attention_mean,False,text
text_attention_ratio_txt_event_count__txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count/文本关注度shock比值,衡量 文本事件count 相对 文本关注度shock 的比例关系，体现结构性偏离。,text_attention_ratio_txt_event_count__txt_attention_shock = 列(文本事件count) / (|列(文本关注度shock)| + EPS),text_attention ratio txt_event_count/txt_attention_shock,False,text
text_attention_ratio_txt_event_count__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count/文本count20比值,衡量 文本事件count 相对 文本count20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_event_count__txt_count_20 = 列(文本事件count) / (|列(文本count20)| + EPS),text_attention ratio txt_event_count/txt_count_20,False,text
text_attention_ratio_txt_event_count__txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count/文本count5比值,衡量 文本事件count 相对 文本count5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_event_count__txt_count_5 = 列(文本事件count) / (|列(文本count5)| + EPS),text_attention ratio txt_event_count/txt_count_5,False,text
text_attention_ratio_txt_event_count__txt_source_coverage,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本事件count/文本sourcecoverage比值,衡量 文本事件count 相对 文本sourcecoverage 的比例关系，体现结构性偏离。,text_attention_ratio_txt_event_count__txt_source_coverage = 列(文本事件count) / (|列(文本sourcecoverage)| + EPS),text_attention ratio txt_event_count/txt_source_coverage,False,text
text_attention_ratio_txt_source_coverage__txt_attention_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage/文本关注度20比值,衡量 文本sourcecoverage 相对 文本关注度20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_source_coverage__txt_attention_20 = 列(文本sourcecoverage) / (|列(文本关注度20)| + EPS),text_attention ratio txt_source_coverage/txt_attention_20,False,text
text_attention_ratio_txt_source_coverage__txt_attention_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage/文本关注度5比值,衡量 文本sourcecoverage 相对 文本关注度5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_source_coverage__txt_attention_5 = 列(文本sourcecoverage) / (|列(文本关注度5)| + EPS),text_attention ratio txt_source_coverage/txt_attention_5,False,text
text_attention_ratio_txt_source_coverage__txt_attention_mean,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage/文本关注度mean比值,衡量 文本sourcecoverage 相对 文本关注度mean 的比例关系，体现结构性偏离。,text_attention_ratio_txt_source_coverage__txt_attention_mean = 列(文本sourcecoverage) / (|列(文本关注度mean)| + EPS),text_attention ratio txt_source_coverage/txt_attention_mean,False,text
text_attention_ratio_txt_source_coverage__txt_attention_shock,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage/文本关注度shock比值,衡量 文本sourcecoverage 相对 文本关注度shock 的比例关系，体现结构性偏离。,text_attention_ratio_txt_source_coverage__txt_attention_shock = 列(文本sourcecoverage) / (|列(文本关注度shock)| + EPS),text_attention ratio txt_source_coverage/txt_attention_shock,False,text
text_attention_ratio_txt_source_coverage__txt_count_20,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage/文本count20比值,衡量 文本sourcecoverage 相对 文本count20 的比例关系，体现结构性偏离。,text_attention_ratio_txt_source_coverage__txt_count_20 = 列(文本sourcecoverage) / (|列(文本count20)| + EPS),text_attention ratio txt_source_coverage/txt_count_20,False,text
text_attention_ratio_txt_source_coverage__txt_count_5,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本sourcecoverage/文本count5比值,衡量 文本sourcecoverage 相对 文本count5 的比例关系，体现结构性偏离。,text_attention_ratio_txt_source_coverage__txt_count_5 = 列(文本sourcecoverage) / (|列(文本count5)| + EPS),text_attention ratio txt_source_coverage/txt_count_5,False,text
text_attention_rel_txt_attention_20_to_txt_attention_mean,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度20相对文本关注度mean,衡量 文本关注度20 相对锚点 文本关注度mean 的偏离程度，反映相对强弱。,text_attention_rel_txt_attention_20_to_txt_attention_mean = (列(文本关注度20) - 列(文本关注度mean)) / (|列(文本关注度mean)| + EPS),text_attention rel txt_attention_20 to txt_attention_mean,False,text
text_attention_rel_txt_attention_20_to_txt_event_count,30min,Text Packages,text_attention,text_attention,金融文本关注度包·文本关注度20相对文本事件count,衡量 文本关注度20 相对锚点 文本事件count 的偏离程度，反映相对强弱。,text_attention_rel_txt_attention_20_to_txt_event_count = (列(文本关注度20) - 列(文本事件count)) / (|列(文本事件count)| + EPS),text_attention rel txt_attention_20 to txt_event_count,False,text
