factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
bridge_15min_ret3_std,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 15min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,15min->30min ret3 std,True,price_volume
bridge_15min_trend_carry,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 15min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,15min->30min trend carry,True,price_volume
bridge_15min_vol_comp,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 15min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,15min->30min volatility compression,True,price_volume
bridge_5min_close_dev,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 5min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,5min->30min close deviation,True,price_volume
bridge_5min_close_disp,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 5min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,5min->30min close dispersion,True,price_volume
bridge_5min_crowd_unwind,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 5min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,5min->30min crowding unwind,True,price_volume
bridge_5min_hilo_spread,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 5min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,5min->30min high-low spread,True,price_volume
bridge_5min_liq_pressure,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 5min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,5min->30min liquidity pressure,True,price_volume
bridge_5min_liq_pulse,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 5min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,5min->30min liquidity pulse,True,price_volume
bridge_5min_liq_trend_sync,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 5min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,5min->30min liquidity-trend sync,True,price_volume
bridge_5min_micro_shift,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 5min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,5min->30min micro regime shift,True,price_volume
bridge_5min_noise,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 5min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,5min->30min noise-to-signal,True,price_volume
bridge_5min_ret3_std,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 5min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,5min->30min ret3 std,True,price_volume
bridge_5min_trend_carry,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 5min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,5min->30min trend carry,True,price_volume
bridge_5min_vol_comp,30min,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 5min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,5min->30min volatility compression,True,price_volume
context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,市场上下文·日内情绪上下文,市场上下文因子，刻画：up-比值 减 跳跃 比值,按定义计算：up-比值 减 跳跃 比值,up-ratio minus jump ratio,False,price_volume
context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,市场上下文·20日流动性上下文,市场上下文因子，刻画：取负 日频 amihud20,按定义计算：取负 日频 amihud20,negative daily amihud20,False,price_volume
context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,市场上下文·20日质量上下文,市场上下文因子，刻画：日频 ret20 除以 vol20,按定义计算：日频 ret20 除以 vol20,daily ret20 over vol20,False,price_volume
context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,市场上下文·20日趋势上下文,市场上下文因子，刻画：日频 ret20 context,按定义计算：日频 ret20 context,daily ret20 context,False,price_volume
crowding_proxy_raw,30min,Price-Volume / Non-Fundamental Packages,crowding,crowding,拥挤度·拥挤度原始代理,拥挤度因子，刻画：拥挤 代理 取负,按定义计算：拥挤 代理 取负,crowding proxy negative,False,price_volume
crowding_unwind,30min,Price-Volume / Non-Fundamental Packages,crowding,crowding,拥挤度·拥挤unwind,拥挤度因子，刻画：拥挤 反转,按定义计算：拥挤 反转,crowding unwind,False,price_volume
flow_momentum_sync,30min,Price-Volume / Non-Fundamental Packages,flow,flow,成交资金流·资金流动量同步,成交资金流因子，刻画：成交量 change * ret3,按定义计算：成交量 change * ret3,vol change * ret3,False,price_volume
fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01-现金流离散度差值,比较 现金流原始指标01 与 现金流离散度 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_disp = 列(现金流原始指标01) - 列(现金流离散度),fund_cashflow diff fd_cashflow_raw_01-fd_cashflow_disp,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_02,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01-现金流原始指标02差值,比较 现金流原始指标01 与 现金流原始指标02 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_02 = 列(现金流原始指标01) - 列(现金流原始指标02),fund_cashflow diff fd_cashflow_raw_01-fd_cashflow_raw_02,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_03,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01-现金流原始指标03差值,比较 现金流原始指标01 与 现金流原始指标03 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_03 = 列(现金流原始指标01) - 列(现金流原始指标03),fund_cashflow diff fd_cashflow_raw_01-fd_cashflow_raw_03,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_04,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01-现金流原始指标04差值,比较 现金流原始指标01 与 现金流原始指标04 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_04 = 列(现金流原始指标01) - 列(现金流原始指标04),fund_cashflow diff fd_cashflow_raw_01-fd_cashflow_raw_04,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_05,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01-现金流原始指标05差值,比较 现金流原始指标01 与 现金流原始指标05 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_raw_05 = 列(现金流原始指标01) - 列(现金流原始指标05),fund_cashflow diff fd_cashflow_raw_01-fd_cashflow_raw_05,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_score,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01-现金流综合评分差值,比较 现金流原始指标01 与 现金流综合评分 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_score = 列(现金流原始指标01) - 列(现金流综合评分),fund_cashflow diff fd_cashflow_raw_01-fd_cashflow_score,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_trend,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01-现金流趋势变化差值,比较 现金流原始指标01 与 现金流趋势变化 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_01__fd_cashflow_trend = 列(现金流原始指标01) - 列(现金流趋势变化),fund_cashflow diff fd_cashflow_raw_01-fd_cashflow_trend,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02-现金流离散度差值,比较 现金流原始指标02 与 现金流离散度 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_disp = 列(现金流原始指标02) - 列(现金流离散度),fund_cashflow diff fd_cashflow_raw_02-fd_cashflow_disp,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_raw_03,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02-现金流原始指标03差值,比较 现金流原始指标02 与 现金流原始指标03 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_raw_03 = 列(现金流原始指标02) - 列(现金流原始指标03),fund_cashflow diff fd_cashflow_raw_02-fd_cashflow_raw_03,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_raw_04,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02-现金流原始指标04差值,比较 现金流原始指标02 与 现金流原始指标04 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_raw_04 = 列(现金流原始指标02) - 列(现金流原始指标04),fund_cashflow diff fd_cashflow_raw_02-fd_cashflow_raw_04,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_raw_05,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02-现金流原始指标05差值,比较 现金流原始指标02 与 现金流原始指标05 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_raw_05 = 列(现金流原始指标02) - 列(现金流原始指标05),fund_cashflow diff fd_cashflow_raw_02-fd_cashflow_raw_05,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_score,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02-现金流综合评分差值,比较 现金流原始指标02 与 现金流综合评分 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_score = 列(现金流原始指标02) - 列(现金流综合评分),fund_cashflow diff fd_cashflow_raw_02-fd_cashflow_score,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_trend,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02-现金流趋势变化差值,比较 现金流原始指标02 与 现金流趋势变化 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_02__fd_cashflow_trend = 列(现金流原始指标02) - 列(现金流趋势变化),fund_cashflow diff fd_cashflow_raw_02-fd_cashflow_trend,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标03-现金流离散度差值,比较 现金流原始指标03 与 现金流离散度 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_disp = 列(现金流原始指标03) - 列(现金流离散度),fund_cashflow diff fd_cashflow_raw_03-fd_cashflow_disp,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_04,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标03-现金流原始指标04差值,比较 现金流原始指标03 与 现金流原始指标04 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_04 = 列(现金流原始指标03) - 列(现金流原始指标04),fund_cashflow diff fd_cashflow_raw_03-fd_cashflow_raw_04,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_05,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标03-现金流原始指标05差值,比较 现金流原始指标03 与 现金流原始指标05 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_05 = 列(现金流原始指标03) - 列(现金流原始指标05),fund_cashflow diff fd_cashflow_raw_03-fd_cashflow_raw_05,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_score,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标03-现金流综合评分差值,比较 现金流原始指标03 与 现金流综合评分 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_score = 列(现金流原始指标03) - 列(现金流综合评分),fund_cashflow diff fd_cashflow_raw_03-fd_cashflow_score,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_trend,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标03-现金流趋势变化差值,比较 现金流原始指标03 与 现金流趋势变化 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_trend = 列(现金流原始指标03) - 列(现金流趋势变化),fund_cashflow diff fd_cashflow_raw_03-fd_cashflow_trend,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标04-现金流离散度差值,比较 现金流原始指标04 与 现金流离散度 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_disp = 列(现金流原始指标04) - 列(现金流离散度),fund_cashflow diff fd_cashflow_raw_04-fd_cashflow_disp,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_raw_05,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标04-现金流原始指标05差值,比较 现金流原始指标04 与 现金流原始指标05 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_raw_05 = 列(现金流原始指标04) - 列(现金流原始指标05),fund_cashflow diff fd_cashflow_raw_04-fd_cashflow_raw_05,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_score,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标04-现金流综合评分差值,比较 现金流原始指标04 与 现金流综合评分 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_score = 列(现金流原始指标04) - 列(现金流综合评分),fund_cashflow diff fd_cashflow_raw_04-fd_cashflow_score,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_trend,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标04-现金流趋势变化差值,比较 现金流原始指标04 与 现金流趋势变化 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_trend = 列(现金流原始指标04) - 列(现金流趋势变化),fund_cashflow diff fd_cashflow_raw_04-fd_cashflow_trend,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标05-现金流离散度差值,比较 现金流原始指标05 与 现金流离散度 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_disp = 列(现金流原始指标05) - 列(现金流离散度),fund_cashflow diff fd_cashflow_raw_05-fd_cashflow_disp,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_score,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标05-现金流综合评分差值,比较 现金流原始指标05 与 现金流综合评分 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_score = 列(现金流原始指标05) - 列(现金流综合评分),fund_cashflow diff fd_cashflow_raw_05-fd_cashflow_score,False,fundamental
fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_trend,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标05-现金流趋势变化差值,比较 现金流原始指标05 与 现金流趋势变化 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_trend = 列(现金流原始指标05) - 列(现金流趋势变化),fund_cashflow diff fd_cashflow_raw_05-fd_cashflow_trend,False,fundamental
fund_cashflow_diff_fd_cashflow_score__fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流综合评分-现金流离散度差值,比较 现金流综合评分 与 现金流离散度 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_score__fd_cashflow_disp = 列(现金流综合评分) - 列(现金流离散度),fund_cashflow diff fd_cashflow_score-fd_cashflow_disp,False,fundamental
fund_cashflow_diff_fd_cashflow_score__fd_cashflow_trend,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流综合评分-现金流趋势变化差值,比较 现金流综合评分 与 现金流趋势变化 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_score__fd_cashflow_trend = 列(现金流综合评分) - 列(现金流趋势变化),fund_cashflow diff fd_cashflow_score-fd_cashflow_trend,False,fundamental
fund_cashflow_diff_fd_cashflow_trend__fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流趋势变化-现金流离散度差值,比较 现金流趋势变化 与 现金流离散度 的相对强弱，突出两者差异变化。,fund_cashflow_diff_fd_cashflow_trend__fd_cashflow_disp = 列(现金流趋势变化) - 列(现金流离散度),fund_cashflow diff fd_cashflow_trend-fd_cashflow_disp,False,fundamental
fund_cashflow_lvl_fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流离散度原值,直接使用 现金流离散度 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_disp = 列(现金流离散度),fund_cashflow level fd_cashflow_disp,False,fundamental
fund_cashflow_lvl_fd_cashflow_raw_01,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01原值,直接使用 现金流原始指标01 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_raw_01 = 列(现金流原始指标01),fund_cashflow level fd_cashflow_raw_01,False,fundamental
fund_cashflow_lvl_fd_cashflow_raw_02,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02原值,直接使用 现金流原始指标02 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_raw_02 = 列(现金流原始指标02),fund_cashflow level fd_cashflow_raw_02,False,fundamental
fund_cashflow_lvl_fd_cashflow_raw_03,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标03原值,直接使用 现金流原始指标03 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_raw_03 = 列(现金流原始指标03),fund_cashflow level fd_cashflow_raw_03,False,fundamental
fund_cashflow_lvl_fd_cashflow_raw_04,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标04原值,直接使用 现金流原始指标04 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_raw_04 = 列(现金流原始指标04),fund_cashflow level fd_cashflow_raw_04,False,fundamental
fund_cashflow_lvl_fd_cashflow_raw_05,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标05原值,直接使用 现金流原始指标05 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_raw_05 = 列(现金流原始指标05),fund_cashflow level fd_cashflow_raw_05,False,fundamental
fund_cashflow_lvl_fd_cashflow_score,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流综合评分原值,直接使用 现金流综合评分 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_score = 列(现金流综合评分),fund_cashflow level fd_cashflow_score,False,fundamental
fund_cashflow_lvl_fd_cashflow_trend,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流趋势变化原值,直接使用 现金流趋势变化 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_cashflow_trend = 列(现金流趋势变化),fund_cashflow level fd_cashflow_trend,False,fundamental
fund_cashflow_lvl_fd_hf_cashflow_flow,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流高频资金流原值,直接使用 现金流高频资金流 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_hf_cashflow_flow = 列(现金流高频资金流),fund_cashflow level fd_hf_cashflow_flow,False,fundamental
fund_cashflow_lvl_fd_hf_cashflow_intraday,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流高频日内原值,直接使用 现金流高频日内 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_hf_cashflow_intraday = 列(现金流高频日内),fund_cashflow level fd_hf_cashflow_intraday,False,fundamental
fund_cashflow_lvl_fd_hf_cashflow_jump,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流高频跳跃原值,直接使用 现金流高频跳跃 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_hf_cashflow_jump = 列(现金流高频跳跃),fund_cashflow level fd_hf_cashflow_jump,False,fundamental
fund_cashflow_lvl_fd_hf_cashflow_sentiment,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流高频情绪原值,直接使用 现金流高频情绪 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_hf_cashflow_sentiment = 列(现金流高频情绪),fund_cashflow level fd_hf_cashflow_sentiment,False,fundamental
fund_cashflow_lvl_fd_hf_cashflow_vwap,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流高频VWAP原值,直接使用 现金流高频VWAP 作为 基本面现金流包 信号，反映该基础指标的绝对水平。,fund_cashflow_lvl_fd_hf_cashflow_vwap = 列(现金流高频VWAP),fund_cashflow level fd_hf_cashflow_vwap,False,fundamental
fund_cashflow_neg_fd_cashflow_disp,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流离散度反向,对 现金流离散度 取负，构造方向相反的因子暴露。,fund_cashflow_neg_fd_cashflow_disp = -列(现金流离散度),fund_cashflow negative fd_cashflow_disp,False,fundamental
fund_cashflow_neg_fd_cashflow_raw_01,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标01反向,对 现金流原始指标01 取负，构造方向相反的因子暴露。,fund_cashflow_neg_fd_cashflow_raw_01 = -列(现金流原始指标01),fund_cashflow negative fd_cashflow_raw_01,False,fundamental
fund_cashflow_neg_fd_cashflow_raw_02,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标02反向,对 现金流原始指标02 取负，构造方向相反的因子暴露。,fund_cashflow_neg_fd_cashflow_raw_02 = -列(现金流原始指标02),fund_cashflow negative fd_cashflow_raw_02,False,fundamental
fund_cashflow_neg_fd_cashflow_raw_03,30min,Fundamental Packages,fund_cashflow,fund_cashflow,基本面现金流包·现金流原始指标03反向,对 现金流原始指标03 取负，构造方向相反的因子暴露。,fund_cashflow_neg_fd_cashflow_raw_03 = -列(现金流原始指标03),fund_cashflow negative fd_cashflow_raw_03,False,fundamental
