factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
g_volatility_ratio_context_intraday_mood__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·日内情绪上下文/6期收益率比值,衡量 日内情绪上下文 相对 6期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_context_intraday_mood__ret_6 = 列(日内情绪上下文) / (|列(6期收益率)| + EPS),g_volatility ratio context_intraday_mood/ret_6,True,price_volume
g_volatility_ratio_context_quality_20d__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文/日内情绪上下文比值,衡量 20日质量上下文 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_volatility_ratio_context_quality_20d__context_intraday_mood = 列(20日质量上下文) / (|列(日内情绪上下文)| + EPS),g_volatility ratio context_quality_20d/context_intraday_mood,True,price_volume
g_volatility_ratio_context_quality_20d__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文/12期收益率比值,衡量 20日质量上下文 相对 12期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_context_quality_20d__ret_12 = 列(20日质量上下文) / (|列(12期收益率)| + EPS),g_volatility ratio context_quality_20d/ret_12,True,price_volume
g_volatility_ratio_context_quality_20d__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文/6期收益率比值,衡量 20日质量上下文 相对 6期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_context_quality_20d__ret_6 = 列(20日质量上下文) / (|列(6期收益率)| + EPS),g_volatility ratio context_quality_20d/ret_6,True,price_volume
g_volatility_ratio_range_norm__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化/日内情绪上下文比值,衡量 振幅标准化 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_volatility_ratio_range_norm__context_intraday_mood = 列(振幅标准化) / (|列(日内情绪上下文)| + EPS),g_volatility ratio range_norm/context_intraday_mood,True,price_volume
g_volatility_ratio_range_norm__context_quality_20d,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化/20日质量上下文比值,衡量 振幅标准化 相对 20日质量上下文 的比例关系，体现结构性偏离。,g_volatility_ratio_range_norm__context_quality_20d = 列(振幅标准化) / (|列(20日质量上下文)| + EPS),g_volatility ratio range_norm/context_quality_20d,True,price_volume
g_volatility_ratio_range_norm__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化/12期收益率比值,衡量 振幅标准化 相对 12期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_range_norm__ret_12 = 列(振幅标准化) / (|列(12期收益率)| + EPS),g_volatility ratio range_norm/ret_12,True,price_volume
g_volatility_ratio_range_norm__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化/6期收益率比值,衡量 振幅标准化 相对 6期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_range_norm__ret_6 = 列(振幅标准化) / (|列(6期收益率)| + EPS),g_volatility ratio range_norm/ret_6,True,price_volume
g_volatility_ratio_ret_6__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·6期收益率/12期收益率比值,衡量 6期收益率 相对 12期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_ret_6__ret_12 = 列(6期收益率) / (|列(12期收益率)| + EPS),g_volatility ratio ret_6/ret_12,True,price_volume
g_volatility_ratio_rv_12__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率/日内情绪上下文比值,衡量 12期实现波动率 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_volatility_ratio_rv_12__context_intraday_mood = 列(12期实现波动率) / (|列(日内情绪上下文)| + EPS),g_volatility ratio rv_12/context_intraday_mood,True,price_volume
g_volatility_ratio_rv_12__context_quality_20d,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率/20日质量上下文比值,衡量 12期实现波动率 相对 20日质量上下文 的比例关系，体现结构性偏离。,g_volatility_ratio_rv_12__context_quality_20d = 列(12期实现波动率) / (|列(20日质量上下文)| + EPS),g_volatility ratio rv_12/context_quality_20d,True,price_volume
g_volatility_ratio_rv_12__range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率/振幅标准化比值,衡量 12期实现波动率 相对 振幅标准化 的比例关系，体现结构性偏离。,g_volatility_ratio_rv_12__range_norm = 列(12期实现波动率) / (|列(振幅标准化)| + EPS),g_volatility ratio rv_12/range_norm,True,price_volume
g_volatility_ratio_rv_12__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率/12期收益率比值,衡量 12期实现波动率 相对 12期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_rv_12__ret_12 = 列(12期实现波动率) / (|列(12期收益率)| + EPS),g_volatility ratio rv_12/ret_12,True,price_volume
g_volatility_ratio_rv_12__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率/6期收益率比值,衡量 12期实现波动率 相对 6期收益率 的比例关系，体现结构性偏离。,g_volatility_ratio_rv_12__ret_6 = 列(12期实现波动率) / (|列(6期收益率)| + EPS),g_volatility ratio rv_12/ret_6,True,price_volume
g_volatility_rel_context_intraday_mood_to_range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·日内情绪上下文相对振幅标准化,衡量 日内情绪上下文 相对锚点 振幅标准化 的偏离程度，反映相对强弱。,g_volatility_rel_context_intraday_mood_to_range_norm = (列(日内情绪上下文) - 列(振幅标准化)) / (|列(振幅标准化)| + EPS),g_volatility rel context_intraday_mood to range_norm,True,price_volume
g_volatility_rel_context_intraday_mood_to_rv_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·日内情绪上下文相对12期实现波动率,衡量 日内情绪上下文 相对锚点 12期实现波动率 的偏离程度，反映相对强弱。,g_volatility_rel_context_intraday_mood_to_rv_12 = (列(日内情绪上下文) - 列(12期实现波动率)) / (|列(12期实现波动率)| + EPS),g_volatility rel context_intraday_mood to rv_12,True,price_volume
g_volatility_rel_context_quality_20d_to_range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文相对振幅标准化,衡量 20日质量上下文 相对锚点 振幅标准化 的偏离程度，反映相对强弱。,g_volatility_rel_context_quality_20d_to_range_norm = (列(20日质量上下文) - 列(振幅标准化)) / (|列(振幅标准化)| + EPS),g_volatility rel context_quality_20d to range_norm,True,price_volume
g_volatility_rel_context_quality_20d_to_rv_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文相对12期实现波动率,衡量 20日质量上下文 相对锚点 12期实现波动率 的偏离程度，反映相对强弱。,g_volatility_rel_context_quality_20d_to_rv_12 = (列(20日质量上下文) - 列(12期实现波动率)) / (|列(12期实现波动率)| + EPS),g_volatility rel context_quality_20d to rv_12,True,price_volume
g_volatility_rel_crowding_proxy_raw_to_range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·拥挤度原始代理相对振幅标准化,衡量 拥挤度原始代理 相对锚点 振幅标准化 的偏离程度，反映相对强弱。,g_volatility_rel_crowding_proxy_raw_to_range_norm = (列(拥挤度原始代理) - 列(振幅标准化)) / (|列(振幅标准化)| + EPS),g_volatility rel crowding_proxy_raw to range_norm,True,price_volume
g_volatility_rel_crowding_proxy_raw_to_rv_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·拥挤度原始代理相对12期实现波动率,衡量 拥挤度原始代理 相对锚点 12期实现波动率 的偏离程度，反映相对强弱。,g_volatility_rel_crowding_proxy_raw_to_rv_12 = (列(拥挤度原始代理) - 列(12期实现波动率)) / (|列(12期实现波动率)| + EPS),g_volatility rel crowding_proxy_raw to rv_12,True,price_volume
g_volatility_rel_range_norm_to_rv_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化相对12期实现波动率,衡量 振幅标准化 相对锚点 12期实现波动率 的偏离程度，反映相对强弱。,g_volatility_rel_range_norm_to_rv_12 = (列(振幅标准化) - 列(12期实现波动率)) / (|列(12期实现波动率)| + EPS),g_volatility rel range_norm to rv_12,True,price_volume
g_volatility_rel_ret_12_to_range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期收益率相对振幅标准化,衡量 12期收益率 相对锚点 振幅标准化 的偏离程度，反映相对强弱。,g_volatility_rel_ret_12_to_range_norm = (列(12期收益率) - 列(振幅标准化)) / (|列(振幅标准化)| + EPS),g_volatility rel ret_12 to range_norm,True,price_volume
g_volatility_rel_ret_12_to_rv_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期收益率相对12期实现波动率,衡量 12期收益率 相对锚点 12期实现波动率 的偏离程度，反映相对强弱。,g_volatility_rel_ret_12_to_rv_12 = (列(12期收益率) - 列(12期实现波动率)) / (|列(12期实现波动率)| + EPS),g_volatility rel ret_12 to rv_12,True,price_volume
g_volatility_rel_ret_6_to_range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·6期收益率相对振幅标准化,衡量 6期收益率 相对锚点 振幅标准化 的偏离程度，反映相对强弱。,g_volatility_rel_ret_6_to_range_norm = (列(6期收益率) - 列(振幅标准化)) / (|列(振幅标准化)| + EPS),g_volatility rel ret_6 to range_norm,True,price_volume
g_volatility_rel_ret_6_to_rv_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·6期收益率相对12期实现波动率,衡量 6期收益率 相对锚点 12期实现波动率 的偏离程度，反映相对强弱。,g_volatility_rel_ret_6_to_rv_12 = (列(6期收益率) - 列(12期实现波动率)) / (|列(12期实现波动率)| + EPS),g_volatility rel ret_6 to rv_12,True,price_volume
g_volatility_rel_rv_12_to_range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率相对振幅标准化,衡量 12期实现波动率 相对锚点 振幅标准化 的偏离程度，反映相对强弱。,g_volatility_rel_rv_12_to_range_norm = (列(12期实现波动率) - 列(振幅标准化)) / (|列(振幅标准化)| + EPS),g_volatility rel rv_12 to range_norm,True,price_volume
g_volatility_sym_context_intraday_mood__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·日内情绪上下文-12期收益率对称价差,构造 日内情绪上下文 与 12期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_context_intraday_mood__ret_12 = (列(日内情绪上下文) - 列(12期收益率)) / (|列(日内情绪上下文)| + |列(12期收益率)| + EPS),"g_volatility symmetric spread context_intraday_mood,ret_12",True,price_volume
g_volatility_sym_context_intraday_mood__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·日内情绪上下文-6期收益率对称价差,构造 日内情绪上下文 与 6期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_context_intraday_mood__ret_6 = (列(日内情绪上下文) - 列(6期收益率)) / (|列(日内情绪上下文)| + |列(6期收益率)| + EPS),"g_volatility symmetric spread context_intraday_mood,ret_6",True,price_volume
g_volatility_sym_context_quality_20d__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文-日内情绪上下文对称价差,构造 20日质量上下文 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_volatility_sym_context_quality_20d__context_intraday_mood = (列(20日质量上下文) - 列(日内情绪上下文)) / (|列(20日质量上下文)| + |列(日内情绪上下文)| + EPS),"g_volatility symmetric spread context_quality_20d,context_intraday_mood",True,price_volume
g_volatility_sym_context_quality_20d__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文-12期收益率对称价差,构造 20日质量上下文 与 12期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_context_quality_20d__ret_12 = (列(20日质量上下文) - 列(12期收益率)) / (|列(20日质量上下文)| + |列(12期收益率)| + EPS),"g_volatility symmetric spread context_quality_20d,ret_12",True,price_volume
g_volatility_sym_context_quality_20d__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文-6期收益率对称价差,构造 20日质量上下文 与 6期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_context_quality_20d__ret_6 = (列(20日质量上下文) - 列(6期收益率)) / (|列(20日质量上下文)| + |列(6期收益率)| + EPS),"g_volatility symmetric spread context_quality_20d,ret_6",True,price_volume
g_volatility_sym_range_norm__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化-日内情绪上下文对称价差,构造 振幅标准化 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_volatility_sym_range_norm__context_intraday_mood = (列(振幅标准化) - 列(日内情绪上下文)) / (|列(振幅标准化)| + |列(日内情绪上下文)| + EPS),"g_volatility symmetric spread range_norm,context_intraday_mood",True,price_volume
g_volatility_sym_range_norm__context_quality_20d,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化-20日质量上下文对称价差,构造 振幅标准化 与 20日质量上下文 的对称归一化价差，减少量纲影响。,g_volatility_sym_range_norm__context_quality_20d = (列(振幅标准化) - 列(20日质量上下文)) / (|列(振幅标准化)| + |列(20日质量上下文)| + EPS),"g_volatility symmetric spread range_norm,context_quality_20d",True,price_volume
g_volatility_sym_range_norm__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化-12期收益率对称价差,构造 振幅标准化 与 12期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_range_norm__ret_12 = (列(振幅标准化) - 列(12期收益率)) / (|列(振幅标准化)| + |列(12期收益率)| + EPS),"g_volatility symmetric spread range_norm,ret_12",True,price_volume
g_volatility_sym_range_norm__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·振幅标准化-6期收益率对称价差,构造 振幅标准化 与 6期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_range_norm__ret_6 = (列(振幅标准化) - 列(6期收益率)) / (|列(振幅标准化)| + |列(6期收益率)| + EPS),"g_volatility symmetric spread range_norm,ret_6",True,price_volume
g_volatility_sym_ret_6__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·6期收益率-12期收益率对称价差,构造 6期收益率 与 12期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_ret_6__ret_12 = (列(6期收益率) - 列(12期收益率)) / (|列(6期收益率)| + |列(12期收益率)| + EPS),"g_volatility symmetric spread ret_6,ret_12",True,price_volume
g_volatility_sym_rv_12__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率-日内情绪上下文对称价差,构造 12期实现波动率 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_volatility_sym_rv_12__context_intraday_mood = (列(12期实现波动率) - 列(日内情绪上下文)) / (|列(12期实现波动率)| + |列(日内情绪上下文)| + EPS),"g_volatility symmetric spread rv_12,context_intraday_mood",True,price_volume
g_volatility_sym_rv_12__context_quality_20d,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率-20日质量上下文对称价差,构造 12期实现波动率 与 20日质量上下文 的对称归一化价差，减少量纲影响。,g_volatility_sym_rv_12__context_quality_20d = (列(12期实现波动率) - 列(20日质量上下文)) / (|列(12期实现波动率)| + |列(20日质量上下文)| + EPS),"g_volatility symmetric spread rv_12,context_quality_20d",True,price_volume
g_volatility_sym_rv_12__range_norm,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率-振幅标准化对称价差,构造 12期实现波动率 与 振幅标准化 的对称归一化价差，减少量纲影响。,g_volatility_sym_rv_12__range_norm = (列(12期实现波动率) - 列(振幅标准化)) / (|列(12期实现波动率)| + |列(振幅标准化)| + EPS),"g_volatility symmetric spread rv_12,range_norm",True,price_volume
g_volatility_sym_rv_12__ret_12,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率-12期收益率对称价差,构造 12期实现波动率 与 12期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_rv_12__ret_12 = (列(12期实现波动率) - 列(12期收益率)) / (|列(12期实现波动率)| + |列(12期收益率)| + EPS),"g_volatility symmetric spread rv_12,ret_12",True,price_volume
g_volatility_sym_rv_12__ret_6,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·12期实现波动率-6期收益率对称价差,构造 12期实现波动率 与 6期收益率 的对称归一化价差，减少量纲影响。,g_volatility_sym_rv_12__ret_6 = (列(12期实现波动率) - 列(6期收益率)) / (|列(12期实现波动率)| + |列(6期收益率)| + EPS),"g_volatility symmetric spread rv_12,ret_6",True,price_volume
g_volatility_tanh_context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·日内情绪上下文压缩,对 日内情绪上下文 做 tanh 压缩，降低极值影响，提升稳健性。,g_volatility_tanh_context_intraday_mood = tanh(列(日内情绪上下文)),g_volatility tanh context_intraday_mood,True,price_volume
g_volatility_tanh_context_quality_20d,5min,Price-Volume / Non-Fundamental Packages,volatility,volatility,量价波动率包·20日质量上下文压缩,对 20日质量上下文 做 tanh 压缩，降低极值影响，提升稳健性。,g_volatility_tanh_context_quality_20d = tanh(列(20日质量上下文)),g_volatility tanh context_quality_20d,True,price_volume
