factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
bridge_120min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 120min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,120min->D high-low spread,False,price_volume
bridge_120min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 120min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,120min->D liquidity pressure,False,price_volume
bridge_120min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 120min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,120min->D liquidity pulse,False,price_volume
bridge_120min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 120min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,120min->D liquidity-trend sync,False,price_volume
bridge_120min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 120min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,120min->D micro regime shift,False,price_volume
bridge_120min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 120min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,120min->D noise-to-signal,False,price_volume
bridge_120min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 120min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,120min->D ret3 std,False,price_volume
bridge_120min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 120min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,120min->D trend carry,False,price_volume
bridge_120min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 120min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,120min->D volatility compression,False,price_volume
bridge_15min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 15min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,15min->D close deviation,False,price_volume
bridge_15min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 15min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,15min->D close dispersion,False,price_volume
bridge_15min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 15min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,15min->D crowding unwind,False,price_volume
bridge_15min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 15min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,15min->D high-low spread,False,price_volume
bridge_15min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 15min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,15min->D liquidity pressure,False,price_volume
bridge_15min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 15min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,15min->D liquidity pulse,False,price_volume
bridge_15min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 15min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,15min->D liquidity-trend sync,False,price_volume
bridge_15min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 15min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,15min->D micro regime shift,False,price_volume
bridge_15min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 15min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,15min->D noise-to-signal,False,price_volume
bridge_15min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 15min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,15min->D ret3 std,False,price_volume
bridge_15min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 15min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,15min->D trend carry,False,price_volume
bridge_15min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 15min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,15min->D volatility compression,False,price_volume
bridge_30min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 30min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,30min->D close deviation,False,price_volume
bridge_30min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 30min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,30min->D close dispersion,False,price_volume
bridge_30min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 30min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,30min->D crowding unwind,False,price_volume
bridge_30min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 30min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,30min->D high-low spread,False,price_volume
bridge_30min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 30min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,30min->D liquidity pressure,False,price_volume
bridge_30min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 30min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,30min->D liquidity pulse,False,price_volume
bridge_30min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 30min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,30min->D liquidity-trend sync,False,price_volume
bridge_30min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 30min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,30min->D micro regime shift,False,price_volume
bridge_30min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 30min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,30min->D noise-to-signal,False,price_volume
bridge_30min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 30min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,30min->D ret3 std,False,price_volume
bridge_30min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 30min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,30min->D trend carry,False,price_volume
bridge_30min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 30min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,30min->D volatility compression,False,price_volume
bridge_5min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 5min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,5min->D close deviation,False,price_volume
bridge_5min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 5min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,5min->D close dispersion,False,price_volume
bridge_5min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 5min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,5min->D crowding unwind,False,price_volume
bridge_5min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 5min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,5min->D high-low spread,False,price_volume
bridge_5min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 5min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,5min->D liquidity pressure,False,price_volume
bridge_5min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 5min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,5min->D liquidity pulse,False,price_volume
bridge_5min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 5min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,5min->D liquidity-trend sync,False,price_volume
bridge_5min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 5min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,5min->D micro regime shift,False,price_volume
bridge_5min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 5min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,5min->D noise-to-signal,False,price_volume
bridge_5min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 5min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,5min->D ret3 std,False,price_volume
bridge_5min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 5min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,5min->D trend carry,False,price_volume
bridge_5min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 5min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,5min->D volatility compression,False,price_volume
bridge_60min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 60min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,60min->D close deviation,False,price_volume
bridge_60min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 60min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,60min->D close dispersion,False,price_volume
bridge_60min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 60min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,60min->D crowding unwind,False,price_volume
bridge_60min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 60min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,60min->D high-low spread,False,price_volume
bridge_60min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 60min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,60min->D liquidity pressure,False,price_volume
bridge_60min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 60min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,60min->D liquidity pulse,False,price_volume
bridge_60min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 60min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,60min->D liquidity-trend sync,False,price_volume
bridge_60min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 60min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,60min->D micro regime shift,False,price_volume
bridge_60min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 60min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,60min->D noise-to-signal,False,price_volume
bridge_60min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 60min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,60min->D ret3 std,False,price_volume
bridge_60min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 60min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,60min->D trend carry,False,price_volume
bridge_60min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 60min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,60min->D volatility compression,False,price_volume
candle_imbalance_alpha,D,Price-Volume / Non-Fundamental Packages,price_action,price_action,价格行为·candleimbalancealpha,价格行为因子，刻画：body*收盘-position imbalance,按定义计算：body*收盘-position imbalance,body*close-position imbalance,False,price_volume
close_pos,D,Price-Volume / Non-Fundamental Packages,price_action,price_action,价格行为·收盘pos,价格行为因子，刻画：收盘 position in 振幅,按定义计算：收盘 position in 振幅,close position in range,False,price_volume
close_to_vwap_day,D,Price-Volume / Non-Fundamental Packages,intraday_micro,intraday_micro,日内微观结构·收盘toVWAPday,日内微观结构因子，刻画：收盘-VWAP,按定义计算：收盘-VWAP,close-vwap,False,price_volume
crowding_unwind_daily,D,Price-Volume / Non-Fundamental Packages,crowding,crowding,拥挤度·拥挤unwinddaily,拥挤度因子，刻画：拥挤 反转 结合 ret3,按定义计算：拥挤 反转 结合 ret3,crowding unwind with ret3,False,price_volume
downside_vol_ratio_20,D,Price-Volume / Non-Fundamental Packages,volatility,volatility,波动率·downside成交量ratio20,波动率因子，刻画：downside 比值 取负,按定义计算：downside 比值 取负,downside ratio negative,True,price_volume
g_context_diff_barra_beta_proxy__ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrabeta代理-收益20d差值,比较 barrabeta代理 与 收益20d 的相对强弱，突出两者差异变化。,g_context_diff_barra_beta_proxy__ret_20d = 列(barrabeta代理) - 列(收益20d),g_context diff barra_beta_proxy-ret_20d,False,price_volume
g_context_diff_barra_liquidity_proxy__barra_beta_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra流动性代理-barrabeta代理差值,比较 barra流动性代理 与 barrabeta代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_liquidity_proxy__barra_beta_proxy = 列(barra流动性代理) - 列(barrabeta代理),g_context diff barra_liquidity_proxy-barra_beta_proxy,False,price_volume
g_context_diff_barra_liquidity_proxy__ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra流动性代理-收益20d差值,比较 barra流动性代理 与 收益20d 的相对强弱，突出两者差异变化。,g_context_diff_barra_liquidity_proxy__ret_20d = 列(barra流动性代理) - 列(收益20d),g_context diff barra_liquidity_proxy-ret_20d,False,price_volume
g_context_diff_barra_momentum_proxy__barra_beta_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra动量代理-barrabeta代理差值,比较 barra动量代理 与 barrabeta代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_momentum_proxy__barra_beta_proxy = 列(barra动量代理) - 列(barrabeta代理),g_context diff barra_momentum_proxy-barra_beta_proxy,False,price_volume
g_context_diff_barra_momentum_proxy__barra_liquidity_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra动量代理-barra流动性代理差值,比较 barra动量代理 与 barra流动性代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_momentum_proxy__barra_liquidity_proxy = 列(barra动量代理) - 列(barra流动性代理),g_context diff barra_momentum_proxy-barra_liquidity_proxy,False,price_volume
g_context_diff_barra_momentum_proxy__barra_volatility_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra动量代理-barravolatility代理差值,比较 barra动量代理 与 barravolatility代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_momentum_proxy__barra_volatility_proxy = 列(barra动量代理) - 列(barravolatility代理),g_context diff barra_momentum_proxy-barra_volatility_proxy,False,price_volume
g_context_diff_barra_momentum_proxy__ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra动量代理-收益20d差值,比较 barra动量代理 与 收益20d 的相对强弱，突出两者差异变化。,g_context_diff_barra_momentum_proxy__ret_20d = 列(barra动量代理) - 列(收益20d),g_context diff barra_momentum_proxy-ret_20d,False,price_volume
g_context_diff_barra_size_proxy__barra_beta_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-barrabeta代理差值,比较 barrasize代理 与 barrabeta代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_size_proxy__barra_beta_proxy = 列(barrasize代理) - 列(barrabeta代理),g_context diff barra_size_proxy-barra_beta_proxy,False,price_volume
g_context_diff_barra_size_proxy__barra_liquidity_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-barra流动性代理差值,比较 barrasize代理 与 barra流动性代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_size_proxy__barra_liquidity_proxy = 列(barrasize代理) - 列(barra流动性代理),g_context diff barra_size_proxy-barra_liquidity_proxy,False,price_volume
g_context_diff_barra_size_proxy__barra_momentum_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-barra动量代理差值,比较 barrasize代理 与 barra动量代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_size_proxy__barra_momentum_proxy = 列(barrasize代理) - 列(barra动量代理),g_context diff barra_size_proxy-barra_momentum_proxy,False,price_volume
g_context_diff_barra_size_proxy__barra_volatility_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-barravolatility代理差值,比较 barrasize代理 与 barravolatility代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_size_proxy__barra_volatility_proxy = 列(barrasize代理) - 列(barravolatility代理),g_context diff barra_size_proxy-barra_volatility_proxy,False,price_volume
g_context_diff_barra_size_proxy__ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理-收益20d差值,比较 barrasize代理 与 收益20d 的相对强弱，突出两者差异变化。,g_context_diff_barra_size_proxy__ret_20d = 列(barrasize代理) - 列(收益20d),g_context diff barra_size_proxy-ret_20d,False,price_volume
g_context_diff_barra_volatility_proxy__barra_beta_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理-barrabeta代理差值,比较 barravolatility代理 与 barrabeta代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_volatility_proxy__barra_beta_proxy = 列(barravolatility代理) - 列(barrabeta代理),g_context diff barra_volatility_proxy-barra_beta_proxy,False,price_volume
g_context_diff_barra_volatility_proxy__barra_liquidity_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理-barra流动性代理差值,比较 barravolatility代理 与 barra流动性代理 的相对强弱，突出两者差异变化。,g_context_diff_barra_volatility_proxy__barra_liquidity_proxy = 列(barravolatility代理) - 列(barra流动性代理),g_context diff barra_volatility_proxy-barra_liquidity_proxy,False,price_volume
g_context_diff_barra_volatility_proxy__ret_20d,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理-收益20d差值,比较 barravolatility代理 与 收益20d 的相对强弱，突出两者差异变化。,g_context_diff_barra_volatility_proxy__ret_20d = 列(barravolatility代理) - 列(收益20d),g_context diff barra_volatility_proxy-ret_20d,False,price_volume
g_context_lvl_amihud_20,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·amihud20原值,直接使用 amihud20 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_amihud_20 = 列(amihud20),g_context level amihud_20,False,price_volume
g_context_lvl_barra_beta_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrabeta代理原值,直接使用 barrabeta代理 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_barra_beta_proxy = 列(barrabeta代理),g_context level barra_beta_proxy,False,price_volume
g_context_lvl_barra_liquidity_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra流动性代理原值,直接使用 barra流动性代理 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_barra_liquidity_proxy = 列(barra流动性代理),g_context level barra_liquidity_proxy,False,price_volume
g_context_lvl_barra_momentum_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barra动量代理原值,直接使用 barra动量代理 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_barra_momentum_proxy = 列(barra动量代理),g_context level barra_momentum_proxy,False,price_volume
g_context_lvl_barra_size_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barrasize代理原值,直接使用 barrasize代理 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_barra_size_proxy = 列(barrasize代理),g_context level barra_size_proxy,False,price_volume
g_context_lvl_barra_volatility_proxy,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·barravolatility代理原值,直接使用 barravolatility代理 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_barra_volatility_proxy = 列(barravolatility代理),g_context level barra_volatility_proxy,False,price_volume
g_context_lvl_crowding_proxy_raw,D,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·拥挤度原始代理原值,直接使用 拥挤度原始代理 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_crowding_proxy_raw = 列(拥挤度原始代理),g_context level crowding_proxy_raw,False,price_volume
