factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
fund_quality_diff_fd_quality_raw_02__fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02-质量原始指标05差值,比较 质量原始指标02 与 质量原始指标05 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_02__fd_quality_raw_05 = 列(质量原始指标02) - 列(质量原始指标05),fund_quality diff fd_quality_raw_02-fd_quality_raw_05,False,fundamental
fund_quality_diff_fd_quality_raw_02__fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02-质量综合评分差值,比较 质量原始指标02 与 质量综合评分 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_02__fd_quality_score = 列(质量原始指标02) - 列(质量综合评分),fund_quality diff fd_quality_raw_02-fd_quality_score,False,fundamental
fund_quality_diff_fd_quality_raw_02__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02-质量趋势变化差值,比较 质量原始指标02 与 质量趋势变化 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_02__fd_quality_trend = 列(质量原始指标02) - 列(质量趋势变化),fund_quality diff fd_quality_raw_02-fd_quality_trend,False,fundamental
fund_quality_diff_fd_quality_raw_03__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03-质量离散度差值,比较 质量原始指标03 与 质量离散度 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_03__fd_quality_disp = 列(质量原始指标03) - 列(质量离散度),fund_quality diff fd_quality_raw_03-fd_quality_disp,False,fundamental
fund_quality_diff_fd_quality_raw_03__fd_quality_raw_04,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03-质量原始指标04差值,比较 质量原始指标03 与 质量原始指标04 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_03__fd_quality_raw_04 = 列(质量原始指标03) - 列(质量原始指标04),fund_quality diff fd_quality_raw_03-fd_quality_raw_04,False,fundamental
fund_quality_diff_fd_quality_raw_03__fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03-质量原始指标05差值,比较 质量原始指标03 与 质量原始指标05 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_03__fd_quality_raw_05 = 列(质量原始指标03) - 列(质量原始指标05),fund_quality diff fd_quality_raw_03-fd_quality_raw_05,False,fundamental
fund_quality_diff_fd_quality_raw_03__fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03-质量综合评分差值,比较 质量原始指标03 与 质量综合评分 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_03__fd_quality_score = 列(质量原始指标03) - 列(质量综合评分),fund_quality diff fd_quality_raw_03-fd_quality_score,False,fundamental
fund_quality_diff_fd_quality_raw_03__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03-质量趋势变化差值,比较 质量原始指标03 与 质量趋势变化 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_03__fd_quality_trend = 列(质量原始指标03) - 列(质量趋势变化),fund_quality diff fd_quality_raw_03-fd_quality_trend,False,fundamental
fund_quality_diff_fd_quality_raw_04__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04-质量离散度差值,比较 质量原始指标04 与 质量离散度 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_04__fd_quality_disp = 列(质量原始指标04) - 列(质量离散度),fund_quality diff fd_quality_raw_04-fd_quality_disp,False,fundamental
fund_quality_diff_fd_quality_raw_04__fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04-质量原始指标05差值,比较 质量原始指标04 与 质量原始指标05 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_04__fd_quality_raw_05 = 列(质量原始指标04) - 列(质量原始指标05),fund_quality diff fd_quality_raw_04-fd_quality_raw_05,False,fundamental
fund_quality_diff_fd_quality_raw_04__fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04-质量综合评分差值,比较 质量原始指标04 与 质量综合评分 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_04__fd_quality_score = 列(质量原始指标04) - 列(质量综合评分),fund_quality diff fd_quality_raw_04-fd_quality_score,False,fundamental
fund_quality_diff_fd_quality_raw_04__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04-质量趋势变化差值,比较 质量原始指标04 与 质量趋势变化 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_04__fd_quality_trend = 列(质量原始指标04) - 列(质量趋势变化),fund_quality diff fd_quality_raw_04-fd_quality_trend,False,fundamental
fund_quality_diff_fd_quality_raw_05__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标05-质量离散度差值,比较 质量原始指标05 与 质量离散度 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_05__fd_quality_disp = 列(质量原始指标05) - 列(质量离散度),fund_quality diff fd_quality_raw_05-fd_quality_disp,False,fundamental
fund_quality_diff_fd_quality_raw_05__fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标05-质量综合评分差值,比较 质量原始指标05 与 质量综合评分 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_05__fd_quality_score = 列(质量原始指标05) - 列(质量综合评分),fund_quality diff fd_quality_raw_05-fd_quality_score,False,fundamental
fund_quality_diff_fd_quality_raw_05__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标05-质量趋势变化差值,比较 质量原始指标05 与 质量趋势变化 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_raw_05__fd_quality_trend = 列(质量原始指标05) - 列(质量趋势变化),fund_quality diff fd_quality_raw_05-fd_quality_trend,False,fundamental
fund_quality_diff_fd_quality_score__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量综合评分-质量离散度差值,比较 质量综合评分 与 质量离散度 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_score__fd_quality_disp = 列(质量综合评分) - 列(质量离散度),fund_quality diff fd_quality_score-fd_quality_disp,False,fundamental
fund_quality_diff_fd_quality_score__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量综合评分-质量趋势变化差值,比较 质量综合评分 与 质量趋势变化 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_score__fd_quality_trend = 列(质量综合评分) - 列(质量趋势变化),fund_quality diff fd_quality_score-fd_quality_trend,False,fundamental
fund_quality_diff_fd_quality_trend__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量趋势变化-质量离散度差值,比较 质量趋势变化 与 质量离散度 的相对强弱，突出两者差异变化。,fund_quality_diff_fd_quality_trend__fd_quality_disp = 列(质量趋势变化) - 列(质量离散度),fund_quality diff fd_quality_trend-fd_quality_disp,False,fundamental
fund_quality_lvl_fd_hf_quality_flow,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频资金流原值,直接使用 质量高频资金流 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_hf_quality_flow = 列(质量高频资金流),fund_quality level fd_hf_quality_flow,False,fundamental
fund_quality_lvl_fd_hf_quality_intraday,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频日内原值,直接使用 质量高频日内 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_hf_quality_intraday = 列(质量高频日内),fund_quality level fd_hf_quality_intraday,False,fundamental
fund_quality_lvl_fd_hf_quality_jump,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频跳跃原值,直接使用 质量高频跳跃 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_hf_quality_jump = 列(质量高频跳跃),fund_quality level fd_hf_quality_jump,False,fundamental
fund_quality_lvl_fd_hf_quality_sentiment,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频情绪原值,直接使用 质量高频情绪 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_hf_quality_sentiment = 列(质量高频情绪),fund_quality level fd_hf_quality_sentiment,False,fundamental
fund_quality_lvl_fd_hf_quality_vwap,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频VWAP原值,直接使用 质量高频VWAP 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_hf_quality_vwap = 列(质量高频VWAP),fund_quality level fd_hf_quality_vwap,False,fundamental
fund_quality_lvl_fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量离散度原值,直接使用 质量离散度 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_disp = 列(质量离散度),fund_quality level fd_quality_disp,False,fundamental
fund_quality_lvl_fd_quality_raw_01,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01原值,直接使用 质量原始指标01 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_raw_01 = 列(质量原始指标01),fund_quality level fd_quality_raw_01,False,fundamental
fund_quality_lvl_fd_quality_raw_02,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02原值,直接使用 质量原始指标02 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_raw_02 = 列(质量原始指标02),fund_quality level fd_quality_raw_02,False,fundamental
fund_quality_lvl_fd_quality_raw_03,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03原值,直接使用 质量原始指标03 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_raw_03 = 列(质量原始指标03),fund_quality level fd_quality_raw_03,False,fundamental
fund_quality_lvl_fd_quality_raw_04,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04原值,直接使用 质量原始指标04 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_raw_04 = 列(质量原始指标04),fund_quality level fd_quality_raw_04,False,fundamental
fund_quality_lvl_fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标05原值,直接使用 质量原始指标05 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_raw_05 = 列(质量原始指标05),fund_quality level fd_quality_raw_05,False,fundamental
fund_quality_lvl_fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量综合评分原值,直接使用 质量综合评分 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_score = 列(质量综合评分),fund_quality level fd_quality_score,False,fundamental
fund_quality_lvl_fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量趋势变化原值,直接使用 质量趋势变化 作为 基本面质量包 信号，反映该基础指标的绝对水平。,fund_quality_lvl_fd_quality_trend = 列(质量趋势变化),fund_quality level fd_quality_trend,False,fundamental
fund_quality_neg_fd_hf_quality_flow,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频资金流反向,对 质量高频资金流 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_hf_quality_flow = -列(质量高频资金流),fund_quality negative fd_hf_quality_flow,False,fundamental
fund_quality_neg_fd_hf_quality_intraday,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频日内反向,对 质量高频日内 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_hf_quality_intraday = -列(质量高频日内),fund_quality negative fd_hf_quality_intraday,False,fundamental
fund_quality_neg_fd_hf_quality_jump,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频跳跃反向,对 质量高频跳跃 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_hf_quality_jump = -列(质量高频跳跃),fund_quality negative fd_hf_quality_jump,False,fundamental
fund_quality_neg_fd_hf_quality_sentiment,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频情绪反向,对 质量高频情绪 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_hf_quality_sentiment = -列(质量高频情绪),fund_quality negative fd_hf_quality_sentiment,False,fundamental
fund_quality_neg_fd_hf_quality_vwap,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量高频VWAP反向,对 质量高频VWAP 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_hf_quality_vwap = -列(质量高频VWAP),fund_quality negative fd_hf_quality_vwap,False,fundamental
fund_quality_neg_fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量离散度反向,对 质量离散度 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_disp = -列(质量离散度),fund_quality negative fd_quality_disp,False,fundamental
fund_quality_neg_fd_quality_raw_01,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01反向,对 质量原始指标01 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_raw_01 = -列(质量原始指标01),fund_quality negative fd_quality_raw_01,False,fundamental
fund_quality_neg_fd_quality_raw_02,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02反向,对 质量原始指标02 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_raw_02 = -列(质量原始指标02),fund_quality negative fd_quality_raw_02,False,fundamental
fund_quality_neg_fd_quality_raw_03,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03反向,对 质量原始指标03 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_raw_03 = -列(质量原始指标03),fund_quality negative fd_quality_raw_03,False,fundamental
fund_quality_neg_fd_quality_raw_04,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04反向,对 质量原始指标04 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_raw_04 = -列(质量原始指标04),fund_quality negative fd_quality_raw_04,False,fundamental
fund_quality_neg_fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标05反向,对 质量原始指标05 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_raw_05 = -列(质量原始指标05),fund_quality negative fd_quality_raw_05,False,fundamental
fund_quality_neg_fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量综合评分反向,对 质量综合评分 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_score = -列(质量综合评分),fund_quality negative fd_quality_score,False,fundamental
fund_quality_neg_fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量趋势变化反向,对 质量趋势变化 取负，构造方向相反的因子暴露。,fund_quality_neg_fd_quality_trend = -列(质量趋势变化),fund_quality negative fd_quality_trend,False,fundamental
fund_quality_ratio_fd_quality_raw_01__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01/质量离散度比值,衡量 质量原始指标01 相对 质量离散度 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_01__fd_quality_disp = 列(质量原始指标01) / (|列(质量离散度)| + EPS),fund_quality ratio fd_quality_raw_01/fd_quality_disp,False,fundamental
fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_02,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01/质量原始指标02比值,衡量 质量原始指标01 相对 质量原始指标02 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_02 = 列(质量原始指标01) / (|列(质量原始指标02)| + EPS),fund_quality ratio fd_quality_raw_01/fd_quality_raw_02,False,fundamental
fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_03,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01/质量原始指标03比值,衡量 质量原始指标01 相对 质量原始指标03 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_03 = 列(质量原始指标01) / (|列(质量原始指标03)| + EPS),fund_quality ratio fd_quality_raw_01/fd_quality_raw_03,False,fundamental
fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_04,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01/质量原始指标04比值,衡量 质量原始指标01 相对 质量原始指标04 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_04 = 列(质量原始指标01) / (|列(质量原始指标04)| + EPS),fund_quality ratio fd_quality_raw_01/fd_quality_raw_04,False,fundamental
fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01/质量原始指标05比值,衡量 质量原始指标01 相对 质量原始指标05 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_01__fd_quality_raw_05 = 列(质量原始指标01) / (|列(质量原始指标05)| + EPS),fund_quality ratio fd_quality_raw_01/fd_quality_raw_05,False,fundamental
fund_quality_ratio_fd_quality_raw_01__fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01/质量综合评分比值,衡量 质量原始指标01 相对 质量综合评分 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_01__fd_quality_score = 列(质量原始指标01) / (|列(质量综合评分)| + EPS),fund_quality ratio fd_quality_raw_01/fd_quality_score,False,fundamental
fund_quality_ratio_fd_quality_raw_01__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标01/质量趋势变化比值,衡量 质量原始指标01 相对 质量趋势变化 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_01__fd_quality_trend = 列(质量原始指标01) / (|列(质量趋势变化)| + EPS),fund_quality ratio fd_quality_raw_01/fd_quality_trend,False,fundamental
fund_quality_ratio_fd_quality_raw_02__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02/质量离散度比值,衡量 质量原始指标02 相对 质量离散度 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_02__fd_quality_disp = 列(质量原始指标02) / (|列(质量离散度)| + EPS),fund_quality ratio fd_quality_raw_02/fd_quality_disp,False,fundamental
fund_quality_ratio_fd_quality_raw_02__fd_quality_raw_03,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02/质量原始指标03比值,衡量 质量原始指标02 相对 质量原始指标03 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_02__fd_quality_raw_03 = 列(质量原始指标02) / (|列(质量原始指标03)| + EPS),fund_quality ratio fd_quality_raw_02/fd_quality_raw_03,False,fundamental
fund_quality_ratio_fd_quality_raw_02__fd_quality_raw_04,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02/质量原始指标04比值,衡量 质量原始指标02 相对 质量原始指标04 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_02__fd_quality_raw_04 = 列(质量原始指标02) / (|列(质量原始指标04)| + EPS),fund_quality ratio fd_quality_raw_02/fd_quality_raw_04,False,fundamental
fund_quality_ratio_fd_quality_raw_02__fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02/质量原始指标05比值,衡量 质量原始指标02 相对 质量原始指标05 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_02__fd_quality_raw_05 = 列(质量原始指标02) / (|列(质量原始指标05)| + EPS),fund_quality ratio fd_quality_raw_02/fd_quality_raw_05,False,fundamental
fund_quality_ratio_fd_quality_raw_02__fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02/质量综合评分比值,衡量 质量原始指标02 相对 质量综合评分 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_02__fd_quality_score = 列(质量原始指标02) / (|列(质量综合评分)| + EPS),fund_quality ratio fd_quality_raw_02/fd_quality_score,False,fundamental
fund_quality_ratio_fd_quality_raw_02__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标02/质量趋势变化比值,衡量 质量原始指标02 相对 质量趋势变化 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_02__fd_quality_trend = 列(质量原始指标02) / (|列(质量趋势变化)| + EPS),fund_quality ratio fd_quality_raw_02/fd_quality_trend,False,fundamental
fund_quality_ratio_fd_quality_raw_03__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03/质量离散度比值,衡量 质量原始指标03 相对 质量离散度 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_03__fd_quality_disp = 列(质量原始指标03) / (|列(质量离散度)| + EPS),fund_quality ratio fd_quality_raw_03/fd_quality_disp,False,fundamental
fund_quality_ratio_fd_quality_raw_03__fd_quality_raw_04,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03/质量原始指标04比值,衡量 质量原始指标03 相对 质量原始指标04 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_03__fd_quality_raw_04 = 列(质量原始指标03) / (|列(质量原始指标04)| + EPS),fund_quality ratio fd_quality_raw_03/fd_quality_raw_04,False,fundamental
fund_quality_ratio_fd_quality_raw_03__fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03/质量原始指标05比值,衡量 质量原始指标03 相对 质量原始指标05 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_03__fd_quality_raw_05 = 列(质量原始指标03) / (|列(质量原始指标05)| + EPS),fund_quality ratio fd_quality_raw_03/fd_quality_raw_05,False,fundamental
fund_quality_ratio_fd_quality_raw_03__fd_quality_score,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03/质量综合评分比值,衡量 质量原始指标03 相对 质量综合评分 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_03__fd_quality_score = 列(质量原始指标03) / (|列(质量综合评分)| + EPS),fund_quality ratio fd_quality_raw_03/fd_quality_score,False,fundamental
fund_quality_ratio_fd_quality_raw_03__fd_quality_trend,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标03/质量趋势变化比值,衡量 质量原始指标03 相对 质量趋势变化 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_03__fd_quality_trend = 列(质量原始指标03) / (|列(质量趋势变化)| + EPS),fund_quality ratio fd_quality_raw_03/fd_quality_trend,False,fundamental
fund_quality_ratio_fd_quality_raw_04__fd_quality_disp,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04/质量离散度比值,衡量 质量原始指标04 相对 质量离散度 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_04__fd_quality_disp = 列(质量原始指标04) / (|列(质量离散度)| + EPS),fund_quality ratio fd_quality_raw_04/fd_quality_disp,False,fundamental
fund_quality_ratio_fd_quality_raw_04__fd_quality_raw_05,30min,Fundamental Packages,fund_quality,fund_quality,基本面质量包·质量原始指标04/质量原始指标05比值,衡量 质量原始指标04 相对 质量原始指标05 的比例关系，体现结构性偏离。,fund_quality_ratio_fd_quality_raw_04__fd_quality_raw_05 = 列(质量原始指标04) / (|列(质量原始指标05)| + EPS),fund_quality ratio fd_quality_raw_04/fd_quality_raw_05,False,fundamental
