factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
text_fusion_diff_txt_hf_liquidity_pulse__txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf流动性pulse-文本fdgrowthresonance差值,比较 文本hf流动性pulse 与 文本fdgrowthresonance 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_liquidity_pulse__txt_fd_growth_resonance = 列(文本hf流动性pulse) - 列(文本fdgrowthresonance),text_fusion diff txt_hf_liquidity_pulse-txt_fd_growth_resonance,False,text
text_fusion_diff_txt_hf_liquidity_pulse__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf流动性pulse-文本fd质量guard差值,比较 文本hf流动性pulse 与 文本fd质量guard 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_liquidity_pulse__txt_fd_quality_guard = 列(文本hf流动性pulse) - 列(文本fd质量guard),text_fusion diff txt_hf_liquidity_pulse-txt_fd_quality_guard,False,text
text_fusion_diff_txt_hf_momentum_resonance__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance-文本fdexpectationspread差值,比较 文本hf动量resonance 与 文本fdexpectationspread 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_momentum_resonance__txt_fd_expectation_spread = 列(文本hf动量resonance) - 列(文本fdexpectationspread),text_fusion diff txt_hf_momentum_resonance-txt_fd_expectation_spread,False,text
text_fusion_diff_txt_hf_momentum_resonance__txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance-文本fdgrowthresonance差值,比较 文本hf动量resonance 与 文本fdgrowthresonance 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_momentum_resonance__txt_fd_growth_resonance = 列(文本hf动量resonance) - 列(文本fdgrowthresonance),text_fusion diff txt_hf_momentum_resonance-txt_fd_growth_resonance,False,text
text_fusion_diff_txt_hf_momentum_resonance__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance-文本fd质量guard差值,比较 文本hf动量resonance 与 文本fd质量guard 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_momentum_resonance__txt_fd_quality_guard = 列(文本hf动量resonance) - 列(文本fd质量guard),text_fusion diff txt_hf_momentum_resonance-txt_fd_quality_guard,False,text
text_fusion_diff_txt_hf_momentum_resonance__txt_hf_liquidity_pulse,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance-文本hf流动性pulse差值,比较 文本hf动量resonance 与 文本hf流动性pulse 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_momentum_resonance__txt_hf_liquidity_pulse = 列(文本hf动量resonance) - 列(文本hf流动性pulse),text_fusion diff txt_hf_momentum_resonance-txt_hf_liquidity_pulse,False,text
text_fusion_diff_txt_hf_risk_vol__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf风险成交量-文本fdexpectationspread差值,比较 文本hf风险成交量 与 文本fdexpectationspread 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_risk_vol__txt_fd_expectation_spread = 列(文本hf风险成交量) - 列(文本fdexpectationspread),text_fusion diff txt_hf_risk_vol-txt_fd_expectation_spread,False,text
text_fusion_diff_txt_hf_risk_vol__txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf风险成交量-文本fdgrowthresonance差值,比较 文本hf风险成交量 与 文本fdgrowthresonance 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_risk_vol__txt_fd_growth_resonance = 列(文本hf风险成交量) - 列(文本fdgrowthresonance),text_fusion diff txt_hf_risk_vol-txt_fd_growth_resonance,False,text
text_fusion_diff_txt_hf_risk_vol__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf风险成交量-文本fd质量guard差值,比较 文本hf风险成交量 与 文本fd质量guard 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_risk_vol__txt_fd_quality_guard = 列(文本hf风险成交量) - 列(文本fd质量guard),text_fusion diff txt_hf_risk_vol-txt_fd_quality_guard,False,text
text_fusion_diff_txt_hf_risk_vol__txt_hf_liquidity_pulse,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf风险成交量-文本hf流动性pulse差值,比较 文本hf风险成交量 与 文本hf流动性pulse 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_risk_vol__txt_hf_liquidity_pulse = 列(文本hf风险成交量) - 列(文本hf流动性pulse),text_fusion diff txt_hf_risk_vol-txt_hf_liquidity_pulse,False,text
text_fusion_diff_txt_hf_risk_vol__txt_hf_momentum_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf风险成交量-文本hf动量resonance差值,比较 文本hf风险成交量 与 文本hf动量resonance 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_risk_vol__txt_hf_momentum_resonance = 列(文本hf风险成交量) - 列(文本hf动量resonance),text_fusion diff txt_hf_risk_vol-txt_hf_momentum_resonance,False,text
text_fusion_diff_txt_hf_sent_flow__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流-文本fdexpectationspread差值,比较 文本hfsent资金流 与 文本fdexpectationspread 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_sent_flow__txt_fd_expectation_spread = 列(文本hfsent资金流) - 列(文本fdexpectationspread),text_fusion diff txt_hf_sent_flow-txt_fd_expectation_spread,False,text
text_fusion_diff_txt_hf_sent_flow__txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流-文本fdgrowthresonance差值,比较 文本hfsent资金流 与 文本fdgrowthresonance 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_sent_flow__txt_fd_growth_resonance = 列(文本hfsent资金流) - 列(文本fdgrowthresonance),text_fusion diff txt_hf_sent_flow-txt_fd_growth_resonance,False,text
text_fusion_diff_txt_hf_sent_flow__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流-文本fd质量guard差值,比较 文本hfsent资金流 与 文本fd质量guard 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_sent_flow__txt_fd_quality_guard = 列(文本hfsent资金流) - 列(文本fd质量guard),text_fusion diff txt_hf_sent_flow-txt_fd_quality_guard,False,text
text_fusion_diff_txt_hf_sent_flow__txt_hf_attention_jump,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流-文本hf关注度跳跃差值,比较 文本hfsent资金流 与 文本hf关注度跳跃 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_sent_flow__txt_hf_attention_jump = 列(文本hfsent资金流) - 列(文本hf关注度跳跃),text_fusion diff txt_hf_sent_flow-txt_hf_attention_jump,False,text
text_fusion_diff_txt_hf_sent_flow__txt_hf_liquidity_pulse,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流-文本hf流动性pulse差值,比较 文本hfsent资金流 与 文本hf流动性pulse 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_sent_flow__txt_hf_liquidity_pulse = 列(文本hfsent资金流) - 列(文本hf流动性pulse),text_fusion diff txt_hf_sent_flow-txt_hf_liquidity_pulse,False,text
text_fusion_diff_txt_hf_sent_flow__txt_hf_momentum_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流-文本hf动量resonance差值,比较 文本hfsent资金流 与 文本hf动量resonance 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_sent_flow__txt_hf_momentum_resonance = 列(文本hfsent资金流) - 列(文本hf动量resonance),text_fusion diff txt_hf_sent_flow-txt_hf_momentum_resonance,False,text
text_fusion_diff_txt_hf_sent_flow__txt_hf_risk_vol,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流-文本hf风险成交量差值,比较 文本hfsent资金流 与 文本hf风险成交量 的相对强弱，突出两者差异变化。,text_fusion_diff_txt_hf_sent_flow__txt_hf_risk_vol = 列(文本hfsent资金流) - 列(文本hf风险成交量),text_fusion diff txt_hf_sent_flow-txt_hf_risk_vol,False,text
text_fusion_lvl_txt_fd_cashflow_conflict,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdcashflowconflict原值,直接使用 文本fdcashflowconflict 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_fd_cashflow_conflict = 列(文本fdcashflowconflict),text_fusion level txt_fd_cashflow_conflict,False,text
text_fusion_lvl_txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdexpectationspread原值,直接使用 文本fdexpectationspread 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_fd_expectation_spread = 列(文本fdexpectationspread),text_fusion level txt_fd_expectation_spread,False,text
text_fusion_lvl_txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdgrowthresonance原值,直接使用 文本fdgrowthresonance 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_fd_growth_resonance = 列(文本fdgrowthresonance),text_fusion level txt_fd_growth_resonance,False,text
text_fusion_lvl_txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fd质量guard原值,直接使用 文本fd质量guard 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_fd_quality_guard = 列(文本fd质量guard),text_fusion level txt_fd_quality_guard,False,text
text_fusion_lvl_txt_fd_valuation_contrast,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdvaluationcontrast原值,直接使用 文本fdvaluationcontrast 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_fd_valuation_contrast = 列(文本fdvaluationcontrast),text_fusion level txt_fd_valuation_contrast,False,text
text_fusion_lvl_txt_fusion_disp,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本融合离散度原值,直接使用 文本融合离散度 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_fusion_disp = 列(文本融合离散度),text_fusion level txt_fusion_disp,False,text
text_fusion_lvl_txt_fusion_score,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本融合评分原值,直接使用 文本融合评分 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_fusion_score = 列(文本融合评分),text_fusion level txt_fusion_score,False,text
text_fusion_lvl_txt_hf_attention_jump,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃原值,直接使用 文本hf关注度跳跃 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_hf_attention_jump = 列(文本hf关注度跳跃),text_fusion level txt_hf_attention_jump,False,text
text_fusion_lvl_txt_hf_liquidity_pulse,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf流动性pulse原值,直接使用 文本hf流动性pulse 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_hf_liquidity_pulse = 列(文本hf流动性pulse),text_fusion level txt_hf_liquidity_pulse,False,text
text_fusion_lvl_txt_hf_momentum_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance原值,直接使用 文本hf动量resonance 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_hf_momentum_resonance = 列(文本hf动量resonance),text_fusion level txt_hf_momentum_resonance,False,text
text_fusion_lvl_txt_hf_risk_vol,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf风险成交量原值,直接使用 文本hf风险成交量 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_hf_risk_vol = 列(文本hf风险成交量),text_fusion level txt_hf_risk_vol,False,text
text_fusion_lvl_txt_hf_sent_flow,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流原值,直接使用 文本hfsent资金流 作为 金融文本融合包 信号，反映该基础指标的绝对水平。,text_fusion_lvl_txt_hf_sent_flow = 列(文本hfsent资金流),text_fusion level txt_hf_sent_flow,False,text
text_fusion_neg_txt_fd_cashflow_conflict,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdcashflowconflict反向,对 文本fdcashflowconflict 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_fd_cashflow_conflict = -列(文本fdcashflowconflict),text_fusion negative txt_fd_cashflow_conflict,False,text
text_fusion_neg_txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdexpectationspread反向,对 文本fdexpectationspread 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_fd_expectation_spread = -列(文本fdexpectationspread),text_fusion negative txt_fd_expectation_spread,False,text
text_fusion_neg_txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdgrowthresonance反向,对 文本fdgrowthresonance 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_fd_growth_resonance = -列(文本fdgrowthresonance),text_fusion negative txt_fd_growth_resonance,False,text
text_fusion_neg_txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fd质量guard反向,对 文本fd质量guard 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_fd_quality_guard = -列(文本fd质量guard),text_fusion negative txt_fd_quality_guard,False,text
text_fusion_neg_txt_fd_valuation_contrast,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdvaluationcontrast反向,对 文本fdvaluationcontrast 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_fd_valuation_contrast = -列(文本fdvaluationcontrast),text_fusion negative txt_fd_valuation_contrast,False,text
text_fusion_neg_txt_fusion_disp,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本融合离散度反向,对 文本融合离散度 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_fusion_disp = -列(文本融合离散度),text_fusion negative txt_fusion_disp,False,text
text_fusion_neg_txt_fusion_score,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本融合评分反向,对 文本融合评分 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_fusion_score = -列(文本融合评分),text_fusion negative txt_fusion_score,False,text
text_fusion_neg_txt_hf_attention_jump,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃反向,对 文本hf关注度跳跃 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_hf_attention_jump = -列(文本hf关注度跳跃),text_fusion negative txt_hf_attention_jump,False,text
text_fusion_neg_txt_hf_liquidity_pulse,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf流动性pulse反向,对 文本hf流动性pulse 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_hf_liquidity_pulse = -列(文本hf流动性pulse),text_fusion negative txt_hf_liquidity_pulse,False,text
text_fusion_neg_txt_hf_momentum_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance反向,对 文本hf动量resonance 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_hf_momentum_resonance = -列(文本hf动量resonance),text_fusion negative txt_hf_momentum_resonance,False,text
text_fusion_neg_txt_hf_risk_vol,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf风险成交量反向,对 文本hf风险成交量 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_hf_risk_vol = -列(文本hf风险成交量),text_fusion negative txt_hf_risk_vol,False,text
text_fusion_neg_txt_hf_sent_flow,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hfsent资金流反向,对 文本hfsent资金流 取负，构造方向相反的因子暴露。,text_fusion_neg_txt_hf_sent_flow = -列(文本hfsent资金流),text_fusion negative txt_hf_sent_flow,False,text
text_fusion_ratio_txt_fd_growth_resonance__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdgrowthresonance/文本fdexpectationspread比值,衡量 文本fdgrowthresonance 相对 文本fdexpectationspread 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_fd_growth_resonance__txt_fd_expectation_spread = 列(文本fdgrowthresonance) / (|列(文本fdexpectationspread)| + EPS),text_fusion ratio txt_fd_growth_resonance/txt_fd_expectation_spread,False,text
text_fusion_ratio_txt_fd_growth_resonance__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fdgrowthresonance/文本fd质量guard比值,衡量 文本fdgrowthresonance 相对 文本fd质量guard 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_fd_growth_resonance__txt_fd_quality_guard = 列(文本fdgrowthresonance) / (|列(文本fd质量guard)| + EPS),text_fusion ratio txt_fd_growth_resonance/txt_fd_quality_guard,False,text
text_fusion_ratio_txt_fd_quality_guard__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本fd质量guard/文本fdexpectationspread比值,衡量 文本fd质量guard 相对 文本fdexpectationspread 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_fd_quality_guard__txt_fd_expectation_spread = 列(文本fd质量guard) / (|列(文本fdexpectationspread)| + EPS),text_fusion ratio txt_fd_quality_guard/txt_fd_expectation_spread,False,text
text_fusion_ratio_txt_hf_attention_jump__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃/文本fdexpectationspread比值,衡量 文本hf关注度跳跃 相对 文本fdexpectationspread 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_attention_jump__txt_fd_expectation_spread = 列(文本hf关注度跳跃) / (|列(文本fdexpectationspread)| + EPS),text_fusion ratio txt_hf_attention_jump/txt_fd_expectation_spread,False,text
text_fusion_ratio_txt_hf_attention_jump__txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃/文本fdgrowthresonance比值,衡量 文本hf关注度跳跃 相对 文本fdgrowthresonance 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_attention_jump__txt_fd_growth_resonance = 列(文本hf关注度跳跃) / (|列(文本fdgrowthresonance)| + EPS),text_fusion ratio txt_hf_attention_jump/txt_fd_growth_resonance,False,text
text_fusion_ratio_txt_hf_attention_jump__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃/文本fd质量guard比值,衡量 文本hf关注度跳跃 相对 文本fd质量guard 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_attention_jump__txt_fd_quality_guard = 列(文本hf关注度跳跃) / (|列(文本fd质量guard)| + EPS),text_fusion ratio txt_hf_attention_jump/txt_fd_quality_guard,False,text
text_fusion_ratio_txt_hf_attention_jump__txt_hf_liquidity_pulse,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃/文本hf流动性pulse比值,衡量 文本hf关注度跳跃 相对 文本hf流动性pulse 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_attention_jump__txt_hf_liquidity_pulse = 列(文本hf关注度跳跃) / (|列(文本hf流动性pulse)| + EPS),text_fusion ratio txt_hf_attention_jump/txt_hf_liquidity_pulse,False,text
text_fusion_ratio_txt_hf_attention_jump__txt_hf_momentum_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃/文本hf动量resonance比值,衡量 文本hf关注度跳跃 相对 文本hf动量resonance 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_attention_jump__txt_hf_momentum_resonance = 列(文本hf关注度跳跃) / (|列(文本hf动量resonance)| + EPS),text_fusion ratio txt_hf_attention_jump/txt_hf_momentum_resonance,False,text
text_fusion_ratio_txt_hf_attention_jump__txt_hf_risk_vol,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf关注度跳跃/文本hf风险成交量比值,衡量 文本hf关注度跳跃 相对 文本hf风险成交量 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_attention_jump__txt_hf_risk_vol = 列(文本hf关注度跳跃) / (|列(文本hf风险成交量)| + EPS),text_fusion ratio txt_hf_attention_jump/txt_hf_risk_vol,False,text
text_fusion_ratio_txt_hf_liquidity_pulse__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf流动性pulse/文本fdexpectationspread比值,衡量 文本hf流动性pulse 相对 文本fdexpectationspread 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_liquidity_pulse__txt_fd_expectation_spread = 列(文本hf流动性pulse) / (|列(文本fdexpectationspread)| + EPS),text_fusion ratio txt_hf_liquidity_pulse/txt_fd_expectation_spread,False,text
text_fusion_ratio_txt_hf_liquidity_pulse__txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf流动性pulse/文本fdgrowthresonance比值,衡量 文本hf流动性pulse 相对 文本fdgrowthresonance 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_liquidity_pulse__txt_fd_growth_resonance = 列(文本hf流动性pulse) / (|列(文本fdgrowthresonance)| + EPS),text_fusion ratio txt_hf_liquidity_pulse/txt_fd_growth_resonance,False,text
text_fusion_ratio_txt_hf_liquidity_pulse__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf流动性pulse/文本fd质量guard比值,衡量 文本hf流动性pulse 相对 文本fd质量guard 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_liquidity_pulse__txt_fd_quality_guard = 列(文本hf流动性pulse) / (|列(文本fd质量guard)| + EPS),text_fusion ratio txt_hf_liquidity_pulse/txt_fd_quality_guard,False,text
text_fusion_ratio_txt_hf_momentum_resonance__txt_fd_expectation_spread,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance/文本fdexpectationspread比值,衡量 文本hf动量resonance 相对 文本fdexpectationspread 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_momentum_resonance__txt_fd_expectation_spread = 列(文本hf动量resonance) / (|列(文本fdexpectationspread)| + EPS),text_fusion ratio txt_hf_momentum_resonance/txt_fd_expectation_spread,False,text
text_fusion_ratio_txt_hf_momentum_resonance__txt_fd_growth_resonance,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance/文本fdgrowthresonance比值,衡量 文本hf动量resonance 相对 文本fdgrowthresonance 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_momentum_resonance__txt_fd_growth_resonance = 列(文本hf动量resonance) / (|列(文本fdgrowthresonance)| + EPS),text_fusion ratio txt_hf_momentum_resonance/txt_fd_growth_resonance,False,text
text_fusion_ratio_txt_hf_momentum_resonance__txt_fd_quality_guard,D,Text Packages,text_fusion,text_fusion,金融文本融合包·文本hf动量resonance/文本fd质量guard比值,衡量 文本hf动量resonance 相对 文本fd质量guard 的比例关系，体现结构性偏离。,text_fusion_ratio_txt_hf_momentum_resonance__txt_fd_quality_guard = 列(文本hf动量resonance) / (|列(文本fd质量guard)| + EPS),text_fusion ratio txt_hf_momentum_resonance/txt_fd_quality_guard,False,text
