factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_05,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标02-预期原始指标05差值,比较 预期原始指标02 与 预期原始指标05 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_05 = 列(预期原始指标02) - 列(预期原始指标05),fund_expectation diff fd_expectation_raw_02-fd_expectation_raw_05,False,fundamental
fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_06,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标02-预期原始指标06差值,比较 预期原始指标02 与 预期原始指标06 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_06 = 列(预期原始指标02) - 列(预期原始指标06),fund_expectation diff fd_expectation_raw_02-fd_expectation_raw_06,False,fundamental
fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_07,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标02-预期原始指标07差值,比较 预期原始指标02 与 预期原始指标07 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_07 = 列(预期原始指标02) - 列(预期原始指标07),fund_expectation diff fd_expectation_raw_02-fd_expectation_raw_07,False,fundamental
fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标02-预期原始指标08差值,比较 预期原始指标02 与 预期原始指标08 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_08 = 列(预期原始指标02) - 列(预期原始指标08),fund_expectation diff fd_expectation_raw_02-fd_expectation_raw_08,False,fundamental
fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标02-预期原始指标09差值,比较 预期原始指标02 与 预期原始指标09 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_02__fd_expectation_raw_09 = 列(预期原始指标02) - 列(预期原始指标09),fund_expectation diff fd_expectation_raw_02-fd_expectation_raw_09,False,fundamental
fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_04,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03-预期原始指标04差值,比较 预期原始指标03 与 预期原始指标04 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_04 = 列(预期原始指标03) - 列(预期原始指标04),fund_expectation diff fd_expectation_raw_03-fd_expectation_raw_04,False,fundamental
fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_05,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03-预期原始指标05差值,比较 预期原始指标03 与 预期原始指标05 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_05 = 列(预期原始指标03) - 列(预期原始指标05),fund_expectation diff fd_expectation_raw_03-fd_expectation_raw_05,False,fundamental
fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_06,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03-预期原始指标06差值,比较 预期原始指标03 与 预期原始指标06 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_06 = 列(预期原始指标03) - 列(预期原始指标06),fund_expectation diff fd_expectation_raw_03-fd_expectation_raw_06,False,fundamental
fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_07,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03-预期原始指标07差值,比较 预期原始指标03 与 预期原始指标07 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_07 = 列(预期原始指标03) - 列(预期原始指标07),fund_expectation diff fd_expectation_raw_03-fd_expectation_raw_07,False,fundamental
fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03-预期原始指标08差值,比较 预期原始指标03 与 预期原始指标08 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_08 = 列(预期原始指标03) - 列(预期原始指标08),fund_expectation diff fd_expectation_raw_03-fd_expectation_raw_08,False,fundamental
fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03-预期原始指标09差值,比较 预期原始指标03 与 预期原始指标09 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_03__fd_expectation_raw_09 = 列(预期原始指标03) - 列(预期原始指标09),fund_expectation diff fd_expectation_raw_03-fd_expectation_raw_09,False,fundamental
fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_05,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标04-预期原始指标05差值,比较 预期原始指标04 与 预期原始指标05 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_05 = 列(预期原始指标04) - 列(预期原始指标05),fund_expectation diff fd_expectation_raw_04-fd_expectation_raw_05,False,fundamental
fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_06,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标04-预期原始指标06差值,比较 预期原始指标04 与 预期原始指标06 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_06 = 列(预期原始指标04) - 列(预期原始指标06),fund_expectation diff fd_expectation_raw_04-fd_expectation_raw_06,False,fundamental
fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_07,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标04-预期原始指标07差值,比较 预期原始指标04 与 预期原始指标07 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_07 = 列(预期原始指标04) - 列(预期原始指标07),fund_expectation diff fd_expectation_raw_04-fd_expectation_raw_07,False,fundamental
fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标04-预期原始指标08差值,比较 预期原始指标04 与 预期原始指标08 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_08 = 列(预期原始指标04) - 列(预期原始指标08),fund_expectation diff fd_expectation_raw_04-fd_expectation_raw_08,False,fundamental
fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标04-预期原始指标09差值,比较 预期原始指标04 与 预期原始指标09 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_04__fd_expectation_raw_09 = 列(预期原始指标04) - 列(预期原始指标09),fund_expectation diff fd_expectation_raw_04-fd_expectation_raw_09,False,fundamental
fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_06,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标05-预期原始指标06差值,比较 预期原始指标05 与 预期原始指标06 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_06 = 列(预期原始指标05) - 列(预期原始指标06),fund_expectation diff fd_expectation_raw_05-fd_expectation_raw_06,False,fundamental
fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_07,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标05-预期原始指标07差值,比较 预期原始指标05 与 预期原始指标07 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_07 = 列(预期原始指标05) - 列(预期原始指标07),fund_expectation diff fd_expectation_raw_05-fd_expectation_raw_07,False,fundamental
fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标05-预期原始指标08差值,比较 预期原始指标05 与 预期原始指标08 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_08 = 列(预期原始指标05) - 列(预期原始指标08),fund_expectation diff fd_expectation_raw_05-fd_expectation_raw_08,False,fundamental
fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标05-预期原始指标09差值,比较 预期原始指标05 与 预期原始指标09 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_05__fd_expectation_raw_09 = 列(预期原始指标05) - 列(预期原始指标09),fund_expectation diff fd_expectation_raw_05-fd_expectation_raw_09,False,fundamental
fund_expectation_diff_fd_expectation_raw_06__fd_expectation_raw_07,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标06-预期原始指标07差值,比较 预期原始指标06 与 预期原始指标07 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_06__fd_expectation_raw_07 = 列(预期原始指标06) - 列(预期原始指标07),fund_expectation diff fd_expectation_raw_06-fd_expectation_raw_07,False,fundamental
fund_expectation_diff_fd_expectation_raw_06__fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标06-预期原始指标08差值,比较 预期原始指标06 与 预期原始指标08 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_06__fd_expectation_raw_08 = 列(预期原始指标06) - 列(预期原始指标08),fund_expectation diff fd_expectation_raw_06-fd_expectation_raw_08,False,fundamental
fund_expectation_diff_fd_expectation_raw_06__fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标06-预期原始指标09差值,比较 预期原始指标06 与 预期原始指标09 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_06__fd_expectation_raw_09 = 列(预期原始指标06) - 列(预期原始指标09),fund_expectation diff fd_expectation_raw_06-fd_expectation_raw_09,False,fundamental
fund_expectation_diff_fd_expectation_raw_07__fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标07-预期原始指标08差值,比较 预期原始指标07 与 预期原始指标08 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_07__fd_expectation_raw_08 = 列(预期原始指标07) - 列(预期原始指标08),fund_expectation diff fd_expectation_raw_07-fd_expectation_raw_08,False,fundamental
fund_expectation_diff_fd_expectation_raw_07__fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标07-预期原始指标09差值,比较 预期原始指标07 与 预期原始指标09 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_07__fd_expectation_raw_09 = 列(预期原始指标07) - 列(预期原始指标09),fund_expectation diff fd_expectation_raw_07-fd_expectation_raw_09,False,fundamental
fund_expectation_diff_fd_expectation_raw_08__fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标08-预期原始指标09差值,比较 预期原始指标08 与 预期原始指标09 的相对强弱，突出两者差异变化。,fund_expectation_diff_fd_expectation_raw_08__fd_expectation_raw_09 = 列(预期原始指标08) - 列(预期原始指标09),fund_expectation diff fd_expectation_raw_08-fd_expectation_raw_09,False,fundamental
fund_expectation_lvl_fd_expectation_disp,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期离散度原值,直接使用 预期离散度 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_disp = 列(预期离散度),fund_expectation level fd_expectation_disp,False,fundamental
fund_expectation_lvl_fd_expectation_raw_01,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标01原值,直接使用 预期原始指标01 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_01 = 列(预期原始指标01),fund_expectation level fd_expectation_raw_01,False,fundamental
fund_expectation_lvl_fd_expectation_raw_02,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标02原值,直接使用 预期原始指标02 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_02 = 列(预期原始指标02),fund_expectation level fd_expectation_raw_02,False,fundamental
fund_expectation_lvl_fd_expectation_raw_03,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03原值,直接使用 预期原始指标03 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_03 = 列(预期原始指标03),fund_expectation level fd_expectation_raw_03,False,fundamental
fund_expectation_lvl_fd_expectation_raw_04,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标04原值,直接使用 预期原始指标04 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_04 = 列(预期原始指标04),fund_expectation level fd_expectation_raw_04,False,fundamental
fund_expectation_lvl_fd_expectation_raw_05,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标05原值,直接使用 预期原始指标05 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_05 = 列(预期原始指标05),fund_expectation level fd_expectation_raw_05,False,fundamental
fund_expectation_lvl_fd_expectation_raw_06,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标06原值,直接使用 预期原始指标06 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_06 = 列(预期原始指标06),fund_expectation level fd_expectation_raw_06,False,fundamental
fund_expectation_lvl_fd_expectation_raw_07,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标07原值,直接使用 预期原始指标07 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_07 = 列(预期原始指标07),fund_expectation level fd_expectation_raw_07,False,fundamental
fund_expectation_lvl_fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标08原值,直接使用 预期原始指标08 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_08 = 列(预期原始指标08),fund_expectation level fd_expectation_raw_08,False,fundamental
fund_expectation_lvl_fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标09原值,直接使用 预期原始指标09 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_09 = 列(预期原始指标09),fund_expectation level fd_expectation_raw_09,False,fundamental
fund_expectation_lvl_fd_expectation_raw_10,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标10原值,直接使用 预期原始指标10 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_10 = 列(预期原始指标10),fund_expectation level fd_expectation_raw_10,False,fundamental
fund_expectation_lvl_fd_expectation_raw_11,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标11原值,直接使用 预期原始指标11 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_11 = 列(预期原始指标11),fund_expectation level fd_expectation_raw_11,False,fundamental
fund_expectation_lvl_fd_expectation_raw_12,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标12原值,直接使用 预期原始指标12 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_raw_12 = 列(预期原始指标12),fund_expectation level fd_expectation_raw_12,False,fundamental
fund_expectation_lvl_fd_expectation_score,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期综合评分原值,直接使用 预期综合评分 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_score = 列(预期综合评分),fund_expectation level fd_expectation_score,False,fundamental
fund_expectation_lvl_fd_expectation_trend,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期趋势变化原值,直接使用 预期趋势变化 作为 基本面预期包 信号，反映该基础指标的绝对水平。,fund_expectation_lvl_fd_expectation_trend = 列(预期趋势变化),fund_expectation level fd_expectation_trend,False,fundamental
fund_expectation_neg_fd_expectation_disp,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期离散度反向,对 预期离散度 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_disp = -列(预期离散度),fund_expectation negative fd_expectation_disp,False,fundamental
fund_expectation_neg_fd_expectation_raw_01,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标01反向,对 预期原始指标01 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_01 = -列(预期原始指标01),fund_expectation negative fd_expectation_raw_01,False,fundamental
fund_expectation_neg_fd_expectation_raw_02,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标02反向,对 预期原始指标02 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_02 = -列(预期原始指标02),fund_expectation negative fd_expectation_raw_02,False,fundamental
fund_expectation_neg_fd_expectation_raw_03,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标03反向,对 预期原始指标03 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_03 = -列(预期原始指标03),fund_expectation negative fd_expectation_raw_03,False,fundamental
fund_expectation_neg_fd_expectation_raw_04,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标04反向,对 预期原始指标04 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_04 = -列(预期原始指标04),fund_expectation negative fd_expectation_raw_04,False,fundamental
fund_expectation_neg_fd_expectation_raw_05,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标05反向,对 预期原始指标05 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_05 = -列(预期原始指标05),fund_expectation negative fd_expectation_raw_05,False,fundamental
fund_expectation_neg_fd_expectation_raw_06,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标06反向,对 预期原始指标06 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_06 = -列(预期原始指标06),fund_expectation negative fd_expectation_raw_06,False,fundamental
fund_expectation_neg_fd_expectation_raw_07,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标07反向,对 预期原始指标07 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_07 = -列(预期原始指标07),fund_expectation negative fd_expectation_raw_07,False,fundamental
fund_expectation_neg_fd_expectation_raw_08,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标08反向,对 预期原始指标08 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_08 = -列(预期原始指标08),fund_expectation negative fd_expectation_raw_08,False,fundamental
fund_expectation_neg_fd_expectation_raw_09,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标09反向,对 预期原始指标09 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_09 = -列(预期原始指标09),fund_expectation negative fd_expectation_raw_09,False,fundamental
fund_expectation_neg_fd_expectation_raw_10,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标10反向,对 预期原始指标10 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_10 = -列(预期原始指标10),fund_expectation negative fd_expectation_raw_10,False,fundamental
fund_expectation_neg_fd_expectation_raw_11,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标11反向,对 预期原始指标11 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_11 = -列(预期原始指标11),fund_expectation negative fd_expectation_raw_11,False,fundamental
fund_expectation_neg_fd_expectation_raw_12,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标12反向,对 预期原始指标12 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_raw_12 = -列(预期原始指标12),fund_expectation negative fd_expectation_raw_12,False,fundamental
fund_expectation_neg_fd_expectation_score,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期综合评分反向,对 预期综合评分 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_score = -列(预期综合评分),fund_expectation negative fd_expectation_score,False,fundamental
fund_expectation_neg_fd_expectation_trend,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期趋势变化反向,对 预期趋势变化 取负，构造方向相反的因子暴露。,fund_expectation_neg_fd_expectation_trend = -列(预期趋势变化),fund_expectation negative fd_expectation_trend,False,fundamental
fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_02,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标01/预期原始指标02比值,衡量 预期原始指标01 相对 预期原始指标02 的比例关系，体现结构性偏离。,fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_02 = 列(预期原始指标01) / (|列(预期原始指标02)| + EPS),fund_expectation ratio fd_expectation_raw_01/fd_expectation_raw_02,False,fundamental
fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_03,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标01/预期原始指标03比值,衡量 预期原始指标01 相对 预期原始指标03 的比例关系，体现结构性偏离。,fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_03 = 列(预期原始指标01) / (|列(预期原始指标03)| + EPS),fund_expectation ratio fd_expectation_raw_01/fd_expectation_raw_03,False,fundamental
fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_04,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标01/预期原始指标04比值,衡量 预期原始指标01 相对 预期原始指标04 的比例关系，体现结构性偏离。,fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_04 = 列(预期原始指标01) / (|列(预期原始指标04)| + EPS),fund_expectation ratio fd_expectation_raw_01/fd_expectation_raw_04,False,fundamental
fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_05,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标01/预期原始指标05比值,衡量 预期原始指标01 相对 预期原始指标05 的比例关系，体现结构性偏离。,fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_05 = 列(预期原始指标01) / (|列(预期原始指标05)| + EPS),fund_expectation ratio fd_expectation_raw_01/fd_expectation_raw_05,False,fundamental
fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_06,D,Fundamental Packages,fund_expectation,fund_expectation,基本面预期包·预期原始指标01/预期原始指标06比值,衡量 预期原始指标01 相对 预期原始指标06 的比例关系，体现结构性偏离。,fund_expectation_ratio_fd_expectation_raw_01__fd_expectation_raw_06 = 列(预期原始指标01) / (|列(预期原始指标06)| + EPS),fund_expectation ratio fd_expectation_raw_01/fd_expectation_raw_06,False,fundamental
