factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
g_trend_diff_ret_3d__ret_5d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d-收益5d差值,比较 收益3d 与 收益5d 的相对强弱，突出两者差异变化。,g_trend_diff_ret_3d__ret_5d = 列(收益3d) - 列(收益5d),g_trend diff ret_3d-ret_5d,False,price_volume
g_trend_diff_ret_5d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d-均线偏离5差值,比较 收益5d 与 均线偏离5 的相对强弱，突出两者差异变化。,g_trend_diff_ret_5d__ma_gap_5 = 列(收益5d) - 列(均线偏离5),g_trend diff ret_5d-ma_gap_5,False,price_volume
g_trend_diff_ret_5d__ret_10d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d-收益10d差值,比较 收益5d 与 收益10d 的相对强弱，突出两者差异变化。,g_trend_diff_ret_5d__ret_10d = 列(收益5d) - 列(收益10d),g_trend diff ret_5d-ret_10d,False,price_volume
g_trend_diff_ret_5d__ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d-收益20d差值,比较 收益5d 与 收益20d 的相对强弱，突出两者差异变化。,g_trend_diff_ret_5d__ret_20d = 列(收益5d) - 列(收益20d),g_trend diff ret_5d-ret_20d,False,price_volume
g_trend_lvl_breakout_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·突破20原值,直接使用 突破20 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_breakout_20 = 列(突破20),g_trend level breakout_20,False,price_volume
g_trend_lvl_close_to_vwap_day,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收盘toVWAPday原值,直接使用 收盘toVWAPday 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_close_to_vwap_day = 列(收盘toVWAPday),g_trend level close_to_vwap_day,False,price_volume
g_trend_lvl_ma_cross_5_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线cross520原值,直接使用 均线cross520 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ma_cross_5_20 = 列(均线cross520),g_trend level ma_cross_5_20,False,price_volume
g_trend_lvl_ma_gap_10,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离10原值,直接使用 均线偏离10 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ma_gap_10 = 列(均线偏离10),g_trend level ma_gap_10,False,price_volume
g_trend_lvl_ma_gap_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离20原值,直接使用 均线偏离20 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ma_gap_20 = 列(均线偏离20),g_trend level ma_gap_20,False,price_volume
g_trend_lvl_ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离5原值,直接使用 均线偏离5 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ma_gap_5 = 列(均线偏离5),g_trend level ma_gap_5,False,price_volume
g_trend_lvl_open_to_close_intraday,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·开盘to收盘日内原值,直接使用 开盘to收盘日内 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_open_to_close_intraday = 列(开盘to收盘日内),g_trend level open_to_close_intraday,False,price_volume
g_trend_lvl_ret_10d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d原值,直接使用 收益10d 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ret_10d = 列(收益10d),g_trend level ret_10d,False,price_volume
g_trend_lvl_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d原值,直接使用 收益1d 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ret_1d = 列(收益1d),g_trend level ret_1d,False,price_volume
g_trend_lvl_ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益20d原值,直接使用 收益20d 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ret_20d = 列(收益20d),g_trend level ret_20d,False,price_volume
g_trend_lvl_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d原值,直接使用 收益3d 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ret_3d = 列(收益3d),g_trend level ret_3d,False,price_volume
g_trend_lvl_ret_5d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d原值,直接使用 收益5d 作为 量价趋势包 信号，反映该基础指标的绝对水平。,g_trend_lvl_ret_5d = 列(收益5d),g_trend level ret_5d,False,price_volume
g_trend_neg_breakout_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·突破20反向,对 突破20 取负，构造方向相反的因子暴露。,g_trend_neg_breakout_20 = -列(突破20),g_trend negative breakout_20,False,price_volume
g_trend_neg_close_to_vwap_day,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收盘toVWAPday反向,对 收盘toVWAPday 取负，构造方向相反的因子暴露。,g_trend_neg_close_to_vwap_day = -列(收盘toVWAPday),g_trend negative close_to_vwap_day,False,price_volume
g_trend_neg_ma_cross_5_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线cross520反向,对 均线cross520 取负，构造方向相反的因子暴露。,g_trend_neg_ma_cross_5_20 = -列(均线cross520),g_trend negative ma_cross_5_20,False,price_volume
g_trend_neg_ma_gap_10,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离10反向,对 均线偏离10 取负，构造方向相反的因子暴露。,g_trend_neg_ma_gap_10 = -列(均线偏离10),g_trend negative ma_gap_10,False,price_volume
g_trend_neg_ma_gap_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离20反向,对 均线偏离20 取负，构造方向相反的因子暴露。,g_trend_neg_ma_gap_20 = -列(均线偏离20),g_trend negative ma_gap_20,False,price_volume
g_trend_neg_ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离5反向,对 均线偏离5 取负，构造方向相反的因子暴露。,g_trend_neg_ma_gap_5 = -列(均线偏离5),g_trend negative ma_gap_5,False,price_volume
g_trend_neg_open_to_close_intraday,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·开盘to收盘日内反向,对 开盘to收盘日内 取负，构造方向相反的因子暴露。,g_trend_neg_open_to_close_intraday = -列(开盘to收盘日内),g_trend negative open_to_close_intraday,False,price_volume
g_trend_neg_ret_10d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d反向,对 收益10d 取负，构造方向相反的因子暴露。,g_trend_neg_ret_10d = -列(收益10d),g_trend negative ret_10d,False,price_volume
g_trend_neg_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d反向,对 收益1d 取负，构造方向相反的因子暴露。,g_trend_neg_ret_1d = -列(收益1d),g_trend negative ret_1d,False,price_volume
g_trend_neg_ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益20d反向,对 收益20d 取负，构造方向相反的因子暴露。,g_trend_neg_ret_20d = -列(收益20d),g_trend negative ret_20d,False,price_volume
g_trend_neg_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d反向,对 收益3d 取负，构造方向相反的因子暴露。,g_trend_neg_ret_3d = -列(收益3d),g_trend negative ret_3d,False,price_volume
g_trend_neg_ret_5d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d反向,对 收益5d 取负，构造方向相反的因子暴露。,g_trend_neg_ret_5d = -列(收益5d),g_trend negative ret_5d,False,price_volume
g_trend_ratio_ret_10d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d/均线偏离5比值,衡量 收益10d 相对 均线偏离5 的比例关系，体现结构性偏离。,g_trend_ratio_ret_10d__ma_gap_5 = 列(收益10d) / (|列(均线偏离5)| + EPS),g_trend ratio ret_10d/ma_gap_5,False,price_volume
g_trend_ratio_ret_10d__ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d/收益20d比值,衡量 收益10d 相对 收益20d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_10d__ret_20d = 列(收益10d) / (|列(收益20d)| + EPS),g_trend ratio ret_10d/ret_20d,False,price_volume
g_trend_ratio_ret_1d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d/均线偏离5比值,衡量 收益1d 相对 均线偏离5 的比例关系，体现结构性偏离。,g_trend_ratio_ret_1d__ma_gap_5 = 列(收益1d) / (|列(均线偏离5)| + EPS),g_trend ratio ret_1d/ma_gap_5,False,price_volume
g_trend_ratio_ret_1d__ret_10d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d/收益10d比值,衡量 收益1d 相对 收益10d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_1d__ret_10d = 列(收益1d) / (|列(收益10d)| + EPS),g_trend ratio ret_1d/ret_10d,False,price_volume
g_trend_ratio_ret_1d__ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d/收益20d比值,衡量 收益1d 相对 收益20d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_1d__ret_20d = 列(收益1d) / (|列(收益20d)| + EPS),g_trend ratio ret_1d/ret_20d,False,price_volume
g_trend_ratio_ret_1d__ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d/收益3d比值,衡量 收益1d 相对 收益3d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_1d__ret_3d = 列(收益1d) / (|列(收益3d)| + EPS),g_trend ratio ret_1d/ret_3d,False,price_volume
g_trend_ratio_ret_1d__ret_5d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d/收益5d比值,衡量 收益1d 相对 收益5d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_1d__ret_5d = 列(收益1d) / (|列(收益5d)| + EPS),g_trend ratio ret_1d/ret_5d,False,price_volume
g_trend_ratio_ret_20d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益20d/均线偏离5比值,衡量 收益20d 相对 均线偏离5 的比例关系，体现结构性偏离。,g_trend_ratio_ret_20d__ma_gap_5 = 列(收益20d) / (|列(均线偏离5)| + EPS),g_trend ratio ret_20d/ma_gap_5,False,price_volume
g_trend_ratio_ret_3d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d/均线偏离5比值,衡量 收益3d 相对 均线偏离5 的比例关系，体现结构性偏离。,g_trend_ratio_ret_3d__ma_gap_5 = 列(收益3d) / (|列(均线偏离5)| + EPS),g_trend ratio ret_3d/ma_gap_5,False,price_volume
g_trend_ratio_ret_3d__ret_10d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d/收益10d比值,衡量 收益3d 相对 收益10d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_3d__ret_10d = 列(收益3d) / (|列(收益10d)| + EPS),g_trend ratio ret_3d/ret_10d,False,price_volume
g_trend_ratio_ret_3d__ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d/收益20d比值,衡量 收益3d 相对 收益20d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_3d__ret_20d = 列(收益3d) / (|列(收益20d)| + EPS),g_trend ratio ret_3d/ret_20d,False,price_volume
g_trend_ratio_ret_3d__ret_5d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d/收益5d比值,衡量 收益3d 相对 收益5d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_3d__ret_5d = 列(收益3d) / (|列(收益5d)| + EPS),g_trend ratio ret_3d/ret_5d,False,price_volume
g_trend_ratio_ret_5d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d/均线偏离5比值,衡量 收益5d 相对 均线偏离5 的比例关系，体现结构性偏离。,g_trend_ratio_ret_5d__ma_gap_5 = 列(收益5d) / (|列(均线偏离5)| + EPS),g_trend ratio ret_5d/ma_gap_5,False,price_volume
g_trend_ratio_ret_5d__ret_10d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d/收益10d比值,衡量 收益5d 相对 收益10d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_5d__ret_10d = 列(收益5d) / (|列(收益10d)| + EPS),g_trend ratio ret_5d/ret_10d,False,price_volume
g_trend_ratio_ret_5d__ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d/收益20d比值,衡量 收益5d 相对 收益20d 的比例关系，体现结构性偏离。,g_trend_ratio_ret_5d__ret_20d = 列(收益5d) / (|列(收益20d)| + EPS),g_trend ratio ret_5d/ret_20d,False,price_volume
g_trend_rel_breakout_20_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·突破20相对收益1d,衡量 突破20 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_breakout_20_to_ret_1d = (列(突破20) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel breakout_20 to ret_1d,False,price_volume
g_trend_rel_breakout_20_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·突破20相对收益3d,衡量 突破20 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_breakout_20_to_ret_3d = (列(突破20) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel breakout_20 to ret_3d,False,price_volume
g_trend_rel_close_to_vwap_day_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收盘相对VWAPdayto收益1d,衡量 收盘 相对锚点 VWAPdayto收益1d 的偏离程度，反映相对强弱。,g_trend_rel_close_to_vwap_day_to_ret_1d = (列(收盘) - 列(VWAPdayto收益1d)) / (|列(VWAPdayto收益1d)| + EPS),g_trend rel close to vwap_day_to_ret_1d,False,price_volume
g_trend_rel_close_to_vwap_day_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收盘相对VWAPdayto收益3d,衡量 收盘 相对锚点 VWAPdayto收益3d 的偏离程度，反映相对强弱。,g_trend_rel_close_to_vwap_day_to_ret_3d = (列(收盘) - 列(VWAPdayto收益3d)) / (|列(VWAPdayto收益3d)| + EPS),g_trend rel close to vwap_day_to_ret_3d,False,price_volume
g_trend_rel_ma_cross_5_20_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线cross520相对收益1d,衡量 均线cross520 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ma_cross_5_20_to_ret_1d = (列(均线cross520) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ma_cross_5_20 to ret_1d,False,price_volume
g_trend_rel_ma_cross_5_20_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线cross520相对收益3d,衡量 均线cross520 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ma_cross_5_20_to_ret_3d = (列(均线cross520) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ma_cross_5_20 to ret_3d,False,price_volume
g_trend_rel_ma_gap_10_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离10相对收益1d,衡量 均线偏离10 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ma_gap_10_to_ret_1d = (列(均线偏离10) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ma_gap_10 to ret_1d,False,price_volume
g_trend_rel_ma_gap_10_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离10相对收益3d,衡量 均线偏离10 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ma_gap_10_to_ret_3d = (列(均线偏离10) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ma_gap_10 to ret_3d,False,price_volume
g_trend_rel_ma_gap_20_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离20相对收益1d,衡量 均线偏离20 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ma_gap_20_to_ret_1d = (列(均线偏离20) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ma_gap_20 to ret_1d,False,price_volume
g_trend_rel_ma_gap_20_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离20相对收益3d,衡量 均线偏离20 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ma_gap_20_to_ret_3d = (列(均线偏离20) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ma_gap_20 to ret_3d,False,price_volume
g_trend_rel_ma_gap_5_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离5相对收益1d,衡量 均线偏离5 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ma_gap_5_to_ret_1d = (列(均线偏离5) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ma_gap_5 to ret_1d,False,price_volume
g_trend_rel_ma_gap_5_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·均线偏离5相对收益3d,衡量 均线偏离5 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ma_gap_5_to_ret_3d = (列(均线偏离5) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ma_gap_5 to ret_3d,False,price_volume
g_trend_rel_open_to_close_intraday_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·开盘相对收盘日内to收益1d,衡量 开盘 相对锚点 收盘日内to收益1d 的偏离程度，反映相对强弱。,g_trend_rel_open_to_close_intraday_to_ret_1d = (列(开盘) - 列(收盘日内to收益1d)) / (|列(收盘日内to收益1d)| + EPS),g_trend rel open to close_intraday_to_ret_1d,False,price_volume
g_trend_rel_open_to_close_intraday_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·开盘相对收盘日内to收益3d,衡量 开盘 相对锚点 收盘日内to收益3d 的偏离程度，反映相对强弱。,g_trend_rel_open_to_close_intraday_to_ret_3d = (列(开盘) - 列(收盘日内to收益3d)) / (|列(收盘日内to收益3d)| + EPS),g_trend rel open to close_intraday_to_ret_3d,False,price_volume
g_trend_rel_ret_10d_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d相对收益1d,衡量 收益10d 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ret_10d_to_ret_1d = (列(收益10d) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ret_10d to ret_1d,False,price_volume
g_trend_rel_ret_10d_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d相对收益3d,衡量 收益10d 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ret_10d_to_ret_3d = (列(收益10d) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ret_10d to ret_3d,False,price_volume
g_trend_rel_ret_1d_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d相对收益3d,衡量 收益1d 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ret_1d_to_ret_3d = (列(收益1d) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ret_1d to ret_3d,False,price_volume
g_trend_rel_ret_20d_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益20d相对收益1d,衡量 收益20d 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ret_20d_to_ret_1d = (列(收益20d) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ret_20d to ret_1d,False,price_volume
g_trend_rel_ret_20d_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益20d相对收益3d,衡量 收益20d 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ret_20d_to_ret_3d = (列(收益20d) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ret_20d to ret_3d,False,price_volume
g_trend_rel_ret_3d_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益3d相对收益1d,衡量 收益3d 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ret_3d_to_ret_1d = (列(收益3d) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ret_3d to ret_1d,False,price_volume
g_trend_rel_ret_5d_to_ret_1d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d相对收益1d,衡量 收益5d 相对锚点 收益1d 的偏离程度，反映相对强弱。,g_trend_rel_ret_5d_to_ret_1d = (列(收益5d) - 列(收益1d)) / (|列(收益1d)| + EPS),g_trend rel ret_5d to ret_1d,False,price_volume
g_trend_rel_ret_5d_to_ret_3d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益5d相对收益3d,衡量 收益5d 相对锚点 收益3d 的偏离程度，反映相对强弱。,g_trend_rel_ret_5d_to_ret_3d = (列(收益5d) - 列(收益3d)) / (|列(收益3d)| + EPS),g_trend rel ret_5d to ret_3d,False,price_volume
g_trend_sym_ret_10d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d-均线偏离5对称价差,构造 收益10d 与 均线偏离5 的对称归一化价差，减少量纲影响。,g_trend_sym_ret_10d__ma_gap_5 = (列(收益10d) - 列(均线偏离5)) / (|列(收益10d)| + |列(均线偏离5)| + EPS),"g_trend symmetric spread ret_10d,ma_gap_5",False,price_volume
g_trend_sym_ret_10d__ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益10d-收益20d对称价差,构造 收益10d 与 收益20d 的对称归一化价差，减少量纲影响。,g_trend_sym_ret_10d__ret_20d = (列(收益10d) - 列(收益20d)) / (|列(收益10d)| + |列(收益20d)| + EPS),"g_trend symmetric spread ret_10d,ret_20d",False,price_volume
g_trend_sym_ret_1d__ma_gap_5,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d-均线偏离5对称价差,构造 收益1d 与 均线偏离5 的对称归一化价差，减少量纲影响。,g_trend_sym_ret_1d__ma_gap_5 = (列(收益1d) - 列(均线偏离5)) / (|列(收益1d)| + |列(均线偏离5)| + EPS),"g_trend symmetric spread ret_1d,ma_gap_5",False,price_volume
g_trend_sym_ret_1d__ret_10d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d-收益10d对称价差,构造 收益1d 与 收益10d 的对称归一化价差，减少量纲影响。,g_trend_sym_ret_1d__ret_10d = (列(收益1d) - 列(收益10d)) / (|列(收益1d)| + |列(收益10d)| + EPS),"g_trend symmetric spread ret_1d,ret_10d",False,price_volume
g_trend_sym_ret_1d__ret_20d,D,Price-Volume / Non-Fundamental Packages,trend,trend,量价趋势包·收益1d-收益20d对称价差,构造 收益1d 与 收益20d 的对称归一化价差，减少量纲影响。,g_trend_sym_ret_1d__ret_20d = (列(收益1d) - 列(收益20d)) / (|列(收益1d)| + |列(收益20d)| + EPS),"g_trend symmetric spread ret_1d,ret_20d",False,price_volume
