factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
barra_volatility_proxy,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·barravolatility代理,自动透传因子，刻画：auto passthrough: barravolatility代理,按定义计算：auto passthrough: barravolatility代理,auto passthrough: barra_volatility_proxy,False,price_volume
body_ratio,D,Price-Volume / Non-Fundamental Packages,price_action,price_action,价格行为·bodyratio,价格行为因子，刻画：body 比值,按定义计算：body 比值,body ratio,False,price_volume
breakout_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,趋势动量·突破20,趋势动量因子，刻画：收盘/rolling high20 - 1,按定义计算：收盘/rolling high20 - 1,close/rolling high20 - 1,False,price_volume
breakout_strength_20,D,Price-Volume / Non-Fundamental Packages,trend,trend,趋势动量·突破strength20,趋势动量因子，刻画：突破 normalized 按 ATR,按定义计算：突破 normalized 按 ATR,breakout normalized by ATR,False,price_volume
bridge_120min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 120min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,120min->D close deviation,False,price_volume
bridge_120min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 120min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,120min->D close dispersion,False,price_volume
bridge_120min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 120min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,120min->D crowding unwind,False,price_volume
bridge_120min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 120min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,120min->D high-low spread,False,price_volume
bridge_120min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 120min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,120min->D liquidity pressure,False,price_volume
bridge_120min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 120min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,120min->D liquidity pulse,False,price_volume
bridge_120min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 120min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,120min->D liquidity-trend sync,False,price_volume
bridge_120min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 120min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,120min->D micro regime shift,False,price_volume
bridge_120min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 120min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,120min->D noise-to-signal,False,price_volume
bridge_120min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 120min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,120min->D ret3 std,False,price_volume
bridge_120min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 120min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,120min->D trend carry,False,price_volume
bridge_120min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·120min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 120min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,120min->D volatility compression,False,price_volume
bridge_15min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 15min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,15min->D close deviation,False,price_volume
bridge_15min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 15min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,15min->D close dispersion,False,price_volume
bridge_15min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 15min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,15min->D crowding unwind,False,price_volume
bridge_15min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 15min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,15min->D high-low spread,False,price_volume
bridge_15min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 15min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,15min->D liquidity pressure,False,price_volume
bridge_15min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 15min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,15min->D liquidity pulse,False,price_volume
bridge_15min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 15min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,15min->D liquidity-trend sync,False,price_volume
bridge_15min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 15min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,15min->D micro regime shift,False,price_volume
bridge_15min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 15min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,15min->D noise-to-signal,False,price_volume
bridge_15min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 15min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,15min->D ret3 std,False,price_volume
bridge_15min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 15min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,15min->D trend carry,False,price_volume
bridge_15min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·15min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 15min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,15min->D volatility compression,False,price_volume
bridge_30min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 30min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,30min->D close deviation,False,price_volume
bridge_30min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 30min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,30min->D close dispersion,False,price_volume
bridge_30min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 30min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,30min->D crowding unwind,False,price_volume
bridge_30min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 30min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,30min->D high-low spread,False,price_volume
bridge_30min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 30min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,30min->D liquidity pressure,False,price_volume
bridge_30min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 30min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,30min->D liquidity pulse,False,price_volume
bridge_30min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 30min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,30min->D liquidity-trend sync,False,price_volume
bridge_30min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 30min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,30min->D micro regime shift,False,price_volume
bridge_30min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 30min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,30min->D noise-to-signal,False,price_volume
bridge_30min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 30min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,30min->D ret3 std,False,price_volume
bridge_30min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 30min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,30min->D trend carry,False,price_volume
bridge_30min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·30min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 30min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,30min->D volatility compression,False,price_volume
bridge_5min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 5min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,5min->D close deviation,False,price_volume
bridge_5min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 5min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,5min->D close dispersion,False,price_volume
bridge_5min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 5min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,5min->D crowding unwind,False,price_volume
bridge_5min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 5min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,5min->D high-low spread,False,price_volume
bridge_5min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 5min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,5min->D liquidity pressure,False,price_volume
bridge_5min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 5min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,5min->D liquidity pulse,False,price_volume
bridge_5min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 5min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,5min->D liquidity-trend sync,False,price_volume
bridge_5min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 5min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,5min->D micro regime shift,False,price_volume
bridge_5min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 5min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,5min->D noise-to-signal,False,price_volume
bridge_5min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 5min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,5min->D ret3 std,False,price_volume
bridge_5min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 5min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,5min->D trend carry,False,price_volume
bridge_5min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·5min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 5min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,5min->D volatility compression,False,price_volume
bridge_60min_close_dev,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·收盘dev,来源频率聚合后的收盘偏离，衡量偏离均值程度。,基于 60min→目标频率 的聚合列计算 close_dev 特征（见桥接定义）。,60min->D close deviation,False,price_volume
bridge_60min_close_disp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·收盘离散度,来源频率聚合后的收盘离散度，衡量收盘分布分散程度。,基于 60min→目标频率 的聚合列计算 close_disp 特征（见桥接定义）。,60min->D close dispersion,False,price_volume
bridge_60min_crowd_unwind,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·crowdunwind,来源频率聚合后的拥挤反转，刻画拥挤交易回撤风险。,基于 60min→目标频率 的聚合列计算 crowd_unwind 特征（见桥接定义）。,60min->D crowding unwind,False,price_volume
bridge_60min_hilo_spread,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·hilospread,来源频率聚合后的高低价差，反映区间波动强度。,基于 60min→目标频率 的聚合列计算 hilo_spread 特征（见桥接定义）。,60min->D high-low spread,False,price_volume
bridge_60min_liq_pressure,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·流动性压力,来源频率聚合后的流动性压力指标。,基于 60min→目标频率 的聚合列计算 liq_pressure 特征（见桥接定义）。,60min->D liquidity pressure,False,price_volume
bridge_60min_liq_pulse,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·流动性pulse,来源频率聚合后的流动性脉冲，衡量成交突发程度。,基于 60min→目标频率 的聚合列计算 liq_pulse 特征（见桥接定义）。,60min->D liquidity pulse,False,price_volume
bridge_60min_liq_trend_sync,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·流动性趋势同步,来源频率聚合后的流动性与趋势同步性。,基于 60min→目标频率 的聚合列计算 liq_trend_sync 特征（见桥接定义）。,60min->D liquidity-trend sync,False,price_volume
bridge_60min_micro_shift,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·微观shift,来源频率聚合后的微观状态切换强度。,基于 60min→目标频率 的聚合列计算 micro_shift 特征（见桥接定义）。,60min->D micro regime shift,False,price_volume
bridge_60min_noise,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·噪声,来源频率聚合后的收益噪声信号比，刻画短周期噪声占比。,基于 60min→目标频率 的聚合列计算 noise 特征（见桥接定义）。,60min->D noise-to-signal,False,price_volume
bridge_60min_ret3_std,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·ret3std,来源频率聚合后的中短收益波动强度。,基于 60min→目标频率 的聚合列计算 ret3_std 特征（见桥接定义）。,60min->D ret3 std,False,price_volume
bridge_60min_trend_carry,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·趋势延续,来源频率聚合后的趋势延续度，衡量趋势是否延续。,基于 60min→目标频率 的聚合列计算 trend_carry 特征（见桥接定义）。,60min->D trend carry,False,price_volume
bridge_60min_vol_comp,D,Price-Volume / Non-Fundamental Packages,bridge,bridge,跨频桥接·60min→目标频率·成交量comp,来源频率聚合后的波动压缩，刻画波动收敛状态。,基于 60min→目标频率 的聚合列计算 vol_comp 特征（见桥接定义）。,60min->D volatility compression,False,price_volume
candle_imbalance_alpha,D,Price-Volume / Non-Fundamental Packages,price_action,price_action,价格行为·candleimbalancealpha,价格行为因子，刻画：body*收盘-position imbalance,按定义计算：body*收盘-position imbalance,body*close-position imbalance,False,price_volume
close,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·收盘,自动透传因子，刻画：auto passthrough: 收盘,按定义计算：auto passthrough: 收盘,auto passthrough: close,False,price_volume
close_pos,D,Price-Volume / Non-Fundamental Packages,price_action,price_action,价格行为·收盘pos,价格行为因子，刻画：收盘 position in 振幅,按定义计算：收盘 position in 振幅,close position in range,False,price_volume
close_to_vwap_day,D,Price-Volume / Non-Fundamental Packages,intraday_micro,intraday_micro,日内微观结构·收盘toVWAPday,日内微观结构因子，刻画：收盘-VWAP,按定义计算：收盘-VWAP,close-vwap,False,price_volume
crowding_proxy_raw,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·拥挤度原始代理,自动透传因子，刻画：auto passthrough: 拥挤度原始代理,按定义计算：auto passthrough: 拥挤度原始代理,auto passthrough: crowding_proxy_raw,False,price_volume
crowding_unwind_daily,D,Price-Volume / Non-Fundamental Packages,crowding,crowding,拥挤度·拥挤unwinddaily,拥挤度因子，刻画：拥挤 反转 结合 ret3,按定义计算：拥挤 反转 结合 ret3,crowding unwind with ret3,False,price_volume
downside_vol_20,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·downside成交量20,自动透传因子，刻画：auto passthrough: downside成交量20,按定义计算：auto passthrough: downside成交量20,auto passthrough: downside_vol_20,False,price_volume
downside_vol_ratio_20,D,Price-Volume / Non-Fundamental Packages,volatility,volatility,波动率·downside成交量ratio20,波动率因子，刻画：downside 比值 取负,按定义计算：downside 比值 取负,downside ratio negative,False,price_volume
fd_cashflow_disp,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流离散度,自动透传因子，刻画：auto passthrough: 现金流离散度,按定义计算：auto passthrough: 现金流离散度,auto passthrough: fd_cashflow_disp,False,price_volume
fd_cashflow_raw_01,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标01,自动透传因子，刻画：auto passthrough: 现金流原始指标01,按定义计算：auto passthrough: 现金流原始指标01,auto passthrough: fd_cashflow_raw_01,False,price_volume
fd_cashflow_raw_02,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标02,自动透传因子，刻画：auto passthrough: 现金流原始指标02,按定义计算：auto passthrough: 现金流原始指标02,auto passthrough: fd_cashflow_raw_02,False,price_volume
fd_cashflow_raw_03,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标03,自动透传因子，刻画：auto passthrough: 现金流原始指标03,按定义计算：auto passthrough: 现金流原始指标03,auto passthrough: fd_cashflow_raw_03,False,price_volume
fd_cashflow_raw_04,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标04,自动透传因子，刻画：auto passthrough: 现金流原始指标04,按定义计算：auto passthrough: 现金流原始指标04,auto passthrough: fd_cashflow_raw_04,False,price_volume
fd_cashflow_raw_05,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标05,自动透传因子，刻画：auto passthrough: 现金流原始指标05,按定义计算：auto passthrough: 现金流原始指标05,auto passthrough: fd_cashflow_raw_05,False,price_volume
fd_cashflow_raw_06,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标06,自动透传因子，刻画：auto passthrough: 现金流原始指标06,按定义计算：auto passthrough: 现金流原始指标06,auto passthrough: fd_cashflow_raw_06,False,price_volume
fd_cashflow_raw_07,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标07,自动透传因子，刻画：auto passthrough: 现金流原始指标07,按定义计算：auto passthrough: 现金流原始指标07,auto passthrough: fd_cashflow_raw_07,False,price_volume
fd_cashflow_raw_08,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标08,自动透传因子，刻画：auto passthrough: 现金流原始指标08,按定义计算：auto passthrough: 现金流原始指标08,auto passthrough: fd_cashflow_raw_08,False,price_volume
fd_cashflow_raw_09,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标09,自动透传因子，刻画：auto passthrough: 现金流原始指标09,按定义计算：auto passthrough: 现金流原始指标09,auto passthrough: fd_cashflow_raw_09,False,price_volume
fd_cashflow_raw_10,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标10,自动透传因子，刻画：auto passthrough: 现金流原始指标10,按定义计算：auto passthrough: 现金流原始指标10,auto passthrough: fd_cashflow_raw_10,False,price_volume
fd_cashflow_raw_11,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标11,自动透传因子，刻画：auto passthrough: 现金流原始指标11,按定义计算：auto passthrough: 现金流原始指标11,auto passthrough: fd_cashflow_raw_11,False,price_volume
fd_cashflow_raw_12,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流原始指标12,自动透传因子，刻画：auto passthrough: 现金流原始指标12,按定义计算：auto passthrough: 现金流原始指标12,auto passthrough: fd_cashflow_raw_12,False,price_volume
fd_cashflow_score,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流综合评分,自动透传因子，刻画：auto passthrough: 现金流综合评分,按定义计算：auto passthrough: 现金流综合评分,auto passthrough: fd_cashflow_score,False,price_volume
fd_cashflow_trend,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·现金流趋势变化,自动透传因子，刻画：auto passthrough: 现金流趋势变化,按定义计算：auto passthrough: 现金流趋势变化,auto passthrough: fd_cashflow_trend,False,price_volume
fd_efficiency_disp,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·运营效率离散度,自动透传因子，刻画：auto passthrough: 运营效率离散度,按定义计算：auto passthrough: 运营效率离散度,auto passthrough: fd_efficiency_disp,False,price_volume
fd_efficiency_raw_01,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·运营效率原始指标01,自动透传因子，刻画：auto passthrough: 运营效率原始指标01,按定义计算：auto passthrough: 运营效率原始指标01,auto passthrough: fd_efficiency_raw_01,False,price_volume
fd_efficiency_raw_02,D,Price-Volume / Non-Fundamental Packages,auto_panel,auto_panel,自动透传·运营效率原始指标02,自动透传因子，刻画：auto passthrough: 运营效率原始指标02,按定义计算：auto passthrough: 运营效率原始指标02,auto passthrough: fd_efficiency_raw_02,False,price_volume
