factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
g_context_diff_context_trend_20d__context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-20日质量上下文差值,比较 20日趋势上下文 与 20日质量上下文 的相对强弱，突出两者差异变化。,g_context_diff_context_trend_20d__context_quality_20d = 列(20日趋势上下文) - 列(20日质量上下文),g_context diff context_trend_20d-context_quality_20d,False,price_volume
g_context_diff_context_trend_20d__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-12期收益率差值,比较 20日趋势上下文 与 12期收益率 的相对强弱，突出两者差异变化。,g_context_diff_context_trend_20d__ret_12 = 列(20日趋势上下文) - 列(12期收益率),g_context diff context_trend_20d-ret_12,False,price_volume
g_context_diff_context_trend_20d__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-12期实现波动率差值,比较 20日趋势上下文 与 12期实现波动率 的相对强弱，突出两者差异变化。,g_context_diff_context_trend_20d__rv_12 = 列(20日趋势上下文) - 列(12期实现波动率),g_context diff context_trend_20d-rv_12,False,price_volume
g_context_diff_ret_12__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期收益率-12期实现波动率差值,比较 12期收益率 与 12期实现波动率 的相对强弱，突出两者差异变化。,g_context_diff_ret_12__rv_12 = 列(12期收益率) - 列(12期实现波动率),g_context diff ret_12-rv_12,False,price_volume
g_context_lvl_amount_ratio_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·成交额比率12原值,直接使用 成交额比率12 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_amount_ratio_12 = 列(成交额比率12),g_context level amount_ratio_12,False,price_volume
g_context_lvl_context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文原值,直接使用 日内情绪上下文 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_context_intraday_mood = 列(日内情绪上下文),g_context level context_intraday_mood,False,price_volume
g_context_lvl_context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文原值,直接使用 20日流动性上下文 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_context_liquidity_20d = 列(20日流动性上下文),g_context level context_liquidity_20d,False,price_volume
g_context_lvl_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文原值,直接使用 20日质量上下文 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_context_quality_20d = 列(20日质量上下文),g_context level context_quality_20d,False,price_volume
g_context_lvl_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文原值,直接使用 20日趋势上下文 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_context_trend_20d = 列(20日趋势上下文),g_context level context_trend_20d,False,price_volume
g_context_lvl_ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期收益率原值,直接使用 12期收益率 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_ret_12 = 列(12期收益率),g_context level ret_12,False,price_volume
g_context_lvl_rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期实现波动率原值,直接使用 12期实现波动率 作为 量价上下文包 信号，反映该基础指标的绝对水平。,g_context_lvl_rv_12 = 列(12期实现波动率),g_context level rv_12,False,price_volume
g_context_neg_amount_ratio_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·成交额比率12反向,对 成交额比率12 取负，构造方向相反的因子暴露。,g_context_neg_amount_ratio_12 = -列(成交额比率12),g_context negative amount_ratio_12,False,price_volume
g_context_neg_context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文反向,对 日内情绪上下文 取负，构造方向相反的因子暴露。,g_context_neg_context_intraday_mood = -列(日内情绪上下文),g_context negative context_intraday_mood,False,price_volume
g_context_neg_context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文反向,对 20日流动性上下文 取负，构造方向相反的因子暴露。,g_context_neg_context_liquidity_20d = -列(20日流动性上下文),g_context negative context_liquidity_20d,False,price_volume
g_context_neg_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文反向,对 20日质量上下文 取负，构造方向相反的因子暴露。,g_context_neg_context_quality_20d = -列(20日质量上下文),g_context negative context_quality_20d,False,price_volume
g_context_neg_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文反向,对 20日趋势上下文 取负，构造方向相反的因子暴露。,g_context_neg_context_trend_20d = -列(20日趋势上下文),g_context negative context_trend_20d,False,price_volume
g_context_neg_ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期收益率反向,对 12期收益率 取负，构造方向相反的因子暴露。,g_context_neg_ret_12 = -列(12期收益率),g_context negative ret_12,False,price_volume
g_context_neg_rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期实现波动率反向,对 12期实现波动率 取负，构造方向相反的因子暴露。,g_context_neg_rv_12 = -列(12期实现波动率),g_context negative rv_12,False,price_volume
g_context_ratio_context_intraday_mood__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文/12期收益率比值,衡量 日内情绪上下文 相对 12期收益率 的比例关系，体现结构性偏离。,g_context_ratio_context_intraday_mood__ret_12 = 列(日内情绪上下文) / (|列(12期收益率)| + EPS),g_context ratio context_intraday_mood/ret_12,False,price_volume
g_context_ratio_context_intraday_mood__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文/12期实现波动率比值,衡量 日内情绪上下文 相对 12期实现波动率 的比例关系，体现结构性偏离。,g_context_ratio_context_intraday_mood__rv_12 = 列(日内情绪上下文) / (|列(12期实现波动率)| + EPS),g_context ratio context_intraday_mood/rv_12,False,price_volume
g_context_ratio_context_liquidity_20d__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文/日内情绪上下文比值,衡量 20日流动性上下文 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_context_ratio_context_liquidity_20d__context_intraday_mood = 列(20日流动性上下文) / (|列(日内情绪上下文)| + EPS),g_context ratio context_liquidity_20d/context_intraday_mood,False,price_volume
g_context_ratio_context_liquidity_20d__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文/12期收益率比值,衡量 20日流动性上下文 相对 12期收益率 的比例关系，体现结构性偏离。,g_context_ratio_context_liquidity_20d__ret_12 = 列(20日流动性上下文) / (|列(12期收益率)| + EPS),g_context ratio context_liquidity_20d/ret_12,False,price_volume
g_context_ratio_context_liquidity_20d__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文/12期实现波动率比值,衡量 20日流动性上下文 相对 12期实现波动率 的比例关系，体现结构性偏离。,g_context_ratio_context_liquidity_20d__rv_12 = 列(20日流动性上下文) / (|列(12期实现波动率)| + EPS),g_context ratio context_liquidity_20d/rv_12,False,price_volume
g_context_ratio_context_quality_20d__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文/日内情绪上下文比值,衡量 20日质量上下文 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_context_ratio_context_quality_20d__context_intraday_mood = 列(20日质量上下文) / (|列(日内情绪上下文)| + EPS),g_context ratio context_quality_20d/context_intraday_mood,False,price_volume
g_context_ratio_context_quality_20d__context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文/20日流动性上下文比值,衡量 20日质量上下文 相对 20日流动性上下文 的比例关系，体现结构性偏离。,g_context_ratio_context_quality_20d__context_liquidity_20d = 列(20日质量上下文) / (|列(20日流动性上下文)| + EPS),g_context ratio context_quality_20d/context_liquidity_20d,False,price_volume
g_context_ratio_context_quality_20d__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文/12期收益率比值,衡量 20日质量上下文 相对 12期收益率 的比例关系，体现结构性偏离。,g_context_ratio_context_quality_20d__ret_12 = 列(20日质量上下文) / (|列(12期收益率)| + EPS),g_context ratio context_quality_20d/ret_12,False,price_volume
g_context_ratio_context_quality_20d__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文/12期实现波动率比值,衡量 20日质量上下文 相对 12期实现波动率 的比例关系，体现结构性偏离。,g_context_ratio_context_quality_20d__rv_12 = 列(20日质量上下文) / (|列(12期实现波动率)| + EPS),g_context ratio context_quality_20d/rv_12,False,price_volume
g_context_ratio_context_trend_20d__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文/日内情绪上下文比值,衡量 20日趋势上下文 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_context_ratio_context_trend_20d__context_intraday_mood = 列(20日趋势上下文) / (|列(日内情绪上下文)| + EPS),g_context ratio context_trend_20d/context_intraday_mood,False,price_volume
g_context_ratio_context_trend_20d__context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文/20日流动性上下文比值,衡量 20日趋势上下文 相对 20日流动性上下文 的比例关系，体现结构性偏离。,g_context_ratio_context_trend_20d__context_liquidity_20d = 列(20日趋势上下文) / (|列(20日流动性上下文)| + EPS),g_context ratio context_trend_20d/context_liquidity_20d,False,price_volume
g_context_ratio_context_trend_20d__context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文/20日质量上下文比值,衡量 20日趋势上下文 相对 20日质量上下文 的比例关系，体现结构性偏离。,g_context_ratio_context_trend_20d__context_quality_20d = 列(20日趋势上下文) / (|列(20日质量上下文)| + EPS),g_context ratio context_trend_20d/context_quality_20d,False,price_volume
g_context_ratio_context_trend_20d__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文/12期收益率比值,衡量 20日趋势上下文 相对 12期收益率 的比例关系，体现结构性偏离。,g_context_ratio_context_trend_20d__ret_12 = 列(20日趋势上下文) / (|列(12期收益率)| + EPS),g_context ratio context_trend_20d/ret_12,False,price_volume
g_context_ratio_context_trend_20d__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文/12期实现波动率比值,衡量 20日趋势上下文 相对 12期实现波动率 的比例关系，体现结构性偏离。,g_context_ratio_context_trend_20d__rv_12 = 列(20日趋势上下文) / (|列(12期实现波动率)| + EPS),g_context ratio context_trend_20d/rv_12,False,price_volume
g_context_ratio_ret_12__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期收益率/12期实现波动率比值,衡量 12期收益率 相对 12期实现波动率 的比例关系，体现结构性偏离。,g_context_ratio_ret_12__rv_12 = 列(12期收益率) / (|列(12期实现波动率)| + EPS),g_context ratio ret_12/rv_12,False,price_volume
g_context_rel_amount_ratio_12_to_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·成交额比率12相对20日质量上下文,衡量 成交额比率12 相对锚点 20日质量上下文 的偏离程度，反映相对强弱。,g_context_rel_amount_ratio_12_to_context_quality_20d = (列(成交额比率12) - 列(20日质量上下文)) / (|列(20日质量上下文)| + EPS),g_context rel amount_ratio_12 to context_quality_20d,False,price_volume
g_context_rel_amount_ratio_12_to_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·成交额比率12相对20日趋势上下文,衡量 成交额比率12 相对锚点 20日趋势上下文 的偏离程度，反映相对强弱。,g_context_rel_amount_ratio_12_to_context_trend_20d = (列(成交额比率12) - 列(20日趋势上下文)) / (|列(20日趋势上下文)| + EPS),g_context rel amount_ratio_12 to context_trend_20d,False,price_volume
g_context_rel_context_intraday_mood_to_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文相对20日质量上下文,衡量 日内情绪上下文 相对锚点 20日质量上下文 的偏离程度，反映相对强弱。,g_context_rel_context_intraday_mood_to_context_quality_20d = (列(日内情绪上下文) - 列(20日质量上下文)) / (|列(20日质量上下文)| + EPS),g_context rel context_intraday_mood to context_quality_20d,False,price_volume
g_context_rel_context_intraday_mood_to_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文相对20日趋势上下文,衡量 日内情绪上下文 相对锚点 20日趋势上下文 的偏离程度，反映相对强弱。,g_context_rel_context_intraday_mood_to_context_trend_20d = (列(日内情绪上下文) - 列(20日趋势上下文)) / (|列(20日趋势上下文)| + EPS),g_context rel context_intraday_mood to context_trend_20d,False,price_volume
g_context_rel_context_liquidity_20d_to_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文相对20日质量上下文,衡量 20日流动性上下文 相对锚点 20日质量上下文 的偏离程度，反映相对强弱。,g_context_rel_context_liquidity_20d_to_context_quality_20d = (列(20日流动性上下文) - 列(20日质量上下文)) / (|列(20日质量上下文)| + EPS),g_context rel context_liquidity_20d to context_quality_20d,False,price_volume
g_context_rel_context_liquidity_20d_to_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文相对20日趋势上下文,衡量 20日流动性上下文 相对锚点 20日趋势上下文 的偏离程度，反映相对强弱。,g_context_rel_context_liquidity_20d_to_context_trend_20d = (列(20日流动性上下文) - 列(20日趋势上下文)) / (|列(20日趋势上下文)| + EPS),g_context rel context_liquidity_20d to context_trend_20d,False,price_volume
g_context_rel_context_quality_20d_to_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文相对20日趋势上下文,衡量 20日质量上下文 相对锚点 20日趋势上下文 的偏离程度，反映相对强弱。,g_context_rel_context_quality_20d_to_context_trend_20d = (列(20日质量上下文) - 列(20日趋势上下文)) / (|列(20日趋势上下文)| + EPS),g_context rel context_quality_20d to context_trend_20d,False,price_volume
g_context_rel_context_trend_20d_to_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文相对20日质量上下文,衡量 20日趋势上下文 相对锚点 20日质量上下文 的偏离程度，反映相对强弱。,g_context_rel_context_trend_20d_to_context_quality_20d = (列(20日趋势上下文) - 列(20日质量上下文)) / (|列(20日质量上下文)| + EPS),g_context rel context_trend_20d to context_quality_20d,False,price_volume
g_context_rel_ret_12_to_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期收益率相对20日质量上下文,衡量 12期收益率 相对锚点 20日质量上下文 的偏离程度，反映相对强弱。,g_context_rel_ret_12_to_context_quality_20d = (列(12期收益率) - 列(20日质量上下文)) / (|列(20日质量上下文)| + EPS),g_context rel ret_12 to context_quality_20d,False,price_volume
g_context_rel_ret_12_to_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期收益率相对20日趋势上下文,衡量 12期收益率 相对锚点 20日趋势上下文 的偏离程度，反映相对强弱。,g_context_rel_ret_12_to_context_trend_20d = (列(12期收益率) - 列(20日趋势上下文)) / (|列(20日趋势上下文)| + EPS),g_context rel ret_12 to context_trend_20d,False,price_volume
g_context_rel_rv_12_to_context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期实现波动率相对20日质量上下文,衡量 12期实现波动率 相对锚点 20日质量上下文 的偏离程度，反映相对强弱。,g_context_rel_rv_12_to_context_quality_20d = (列(12期实现波动率) - 列(20日质量上下文)) / (|列(20日质量上下文)| + EPS),g_context rel rv_12 to context_quality_20d,False,price_volume
g_context_rel_rv_12_to_context_trend_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·12期实现波动率相对20日趋势上下文,衡量 12期实现波动率 相对锚点 20日趋势上下文 的偏离程度，反映相对强弱。,g_context_rel_rv_12_to_context_trend_20d = (列(12期实现波动率) - 列(20日趋势上下文)) / (|列(20日趋势上下文)| + EPS),g_context rel rv_12 to context_trend_20d,False,price_volume
g_context_sym_context_intraday_mood__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文-12期收益率对称价差,构造 日内情绪上下文 与 12期收益率 的对称归一化价差，减少量纲影响。,g_context_sym_context_intraday_mood__ret_12 = (列(日内情绪上下文) - 列(12期收益率)) / (|列(日内情绪上下文)| + |列(12期收益率)| + EPS),"g_context symmetric spread context_intraday_mood,ret_12",False,price_volume
g_context_sym_context_intraday_mood__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·日内情绪上下文-12期实现波动率对称价差,构造 日内情绪上下文 与 12期实现波动率 的对称归一化价差，减少量纲影响。,g_context_sym_context_intraday_mood__rv_12 = (列(日内情绪上下文) - 列(12期实现波动率)) / (|列(日内情绪上下文)| + |列(12期实现波动率)| + EPS),"g_context symmetric spread context_intraday_mood,rv_12",False,price_volume
g_context_sym_context_liquidity_20d__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文-日内情绪上下文对称价差,构造 20日流动性上下文 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_context_sym_context_liquidity_20d__context_intraday_mood = (列(20日流动性上下文) - 列(日内情绪上下文)) / (|列(20日流动性上下文)| + |列(日内情绪上下文)| + EPS),"g_context symmetric spread context_liquidity_20d,context_intraday_mood",False,price_volume
g_context_sym_context_liquidity_20d__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文-12期收益率对称价差,构造 20日流动性上下文 与 12期收益率 的对称归一化价差，减少量纲影响。,g_context_sym_context_liquidity_20d__ret_12 = (列(20日流动性上下文) - 列(12期收益率)) / (|列(20日流动性上下文)| + |列(12期收益率)| + EPS),"g_context symmetric spread context_liquidity_20d,ret_12",False,price_volume
g_context_sym_context_liquidity_20d__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日流动性上下文-12期实现波动率对称价差,构造 20日流动性上下文 与 12期实现波动率 的对称归一化价差，减少量纲影响。,g_context_sym_context_liquidity_20d__rv_12 = (列(20日流动性上下文) - 列(12期实现波动率)) / (|列(20日流动性上下文)| + |列(12期实现波动率)| + EPS),"g_context symmetric spread context_liquidity_20d,rv_12",False,price_volume
g_context_sym_context_quality_20d__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文-日内情绪上下文对称价差,构造 20日质量上下文 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_context_sym_context_quality_20d__context_intraday_mood = (列(20日质量上下文) - 列(日内情绪上下文)) / (|列(20日质量上下文)| + |列(日内情绪上下文)| + EPS),"g_context symmetric spread context_quality_20d,context_intraday_mood",False,price_volume
g_context_sym_context_quality_20d__context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文-20日流动性上下文对称价差,构造 20日质量上下文 与 20日流动性上下文 的对称归一化价差，减少量纲影响。,g_context_sym_context_quality_20d__context_liquidity_20d = (列(20日质量上下文) - 列(20日流动性上下文)) / (|列(20日质量上下文)| + |列(20日流动性上下文)| + EPS),"g_context symmetric spread context_quality_20d,context_liquidity_20d",False,price_volume
g_context_sym_context_quality_20d__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文-12期收益率对称价差,构造 20日质量上下文 与 12期收益率 的对称归一化价差，减少量纲影响。,g_context_sym_context_quality_20d__ret_12 = (列(20日质量上下文) - 列(12期收益率)) / (|列(20日质量上下文)| + |列(12期收益率)| + EPS),"g_context symmetric spread context_quality_20d,ret_12",False,price_volume
g_context_sym_context_quality_20d__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日质量上下文-12期实现波动率对称价差,构造 20日质量上下文 与 12期实现波动率 的对称归一化价差，减少量纲影响。,g_context_sym_context_quality_20d__rv_12 = (列(20日质量上下文) - 列(12期实现波动率)) / (|列(20日质量上下文)| + |列(12期实现波动率)| + EPS),"g_context symmetric spread context_quality_20d,rv_12",False,price_volume
g_context_sym_context_trend_20d__context_intraday_mood,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-日内情绪上下文对称价差,构造 20日趋势上下文 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_context_sym_context_trend_20d__context_intraday_mood = (列(20日趋势上下文) - 列(日内情绪上下文)) / (|列(20日趋势上下文)| + |列(日内情绪上下文)| + EPS),"g_context symmetric spread context_trend_20d,context_intraday_mood",False,price_volume
g_context_sym_context_trend_20d__context_liquidity_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-20日流动性上下文对称价差,构造 20日趋势上下文 与 20日流动性上下文 的对称归一化价差，减少量纲影响。,g_context_sym_context_trend_20d__context_liquidity_20d = (列(20日趋势上下文) - 列(20日流动性上下文)) / (|列(20日趋势上下文)| + |列(20日流动性上下文)| + EPS),"g_context symmetric spread context_trend_20d,context_liquidity_20d",False,price_volume
g_context_sym_context_trend_20d__context_quality_20d,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-20日质量上下文对称价差,构造 20日趋势上下文 与 20日质量上下文 的对称归一化价差，减少量纲影响。,g_context_sym_context_trend_20d__context_quality_20d = (列(20日趋势上下文) - 列(20日质量上下文)) / (|列(20日趋势上下文)| + |列(20日质量上下文)| + EPS),"g_context symmetric spread context_trend_20d,context_quality_20d",False,price_volume
g_context_sym_context_trend_20d__ret_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-12期收益率对称价差,构造 20日趋势上下文 与 12期收益率 的对称归一化价差，减少量纲影响。,g_context_sym_context_trend_20d__ret_12 = (列(20日趋势上下文) - 列(12期收益率)) / (|列(20日趋势上下文)| + |列(12期收益率)| + EPS),"g_context symmetric spread context_trend_20d,ret_12",False,price_volume
g_context_sym_context_trend_20d__rv_12,30min,Price-Volume / Non-Fundamental Packages,context,context,量价上下文包·20日趋势上下文-12期实现波动率对称价差,构造 20日趋势上下文 与 12期实现波动率 的对称归一化价差，减少量纲影响。,g_context_sym_context_trend_20d__rv_12 = (列(20日趋势上下文) - 列(12期实现波动率)) / (|列(20日趋势上下文)| + |列(12期实现波动率)| + EPS),"g_context symmetric spread context_trend_20d,rv_12",False,price_volume
