factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
g_liquidity_neg_context_liquidity_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文反向,对 20日流动性上下文 取负，构造方向相反的因子暴露。,g_liquidity_neg_context_liquidity_20d = -列(20日流动性上下文),g_liquidity negative context_liquidity_20d,True,price_volume
g_liquidity_neg_context_quality_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日质量上下文反向,对 20日质量上下文 取负，构造方向相反的因子暴露。,g_liquidity_neg_context_quality_20d = -列(20日质量上下文),g_liquidity negative context_quality_20d,True,price_volume
g_liquidity_neg_context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日趋势上下文反向,对 20日趋势上下文 取负，构造方向相反的因子暴露。,g_liquidity_neg_context_trend_20d = -列(20日趋势上下文),g_liquidity negative context_trend_20d,True,price_volume
g_liquidity_neg_crowding_proxy_raw,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理反向,对 拥挤度原始代理 取负，构造方向相反的因子暴露。,g_liquidity_neg_crowding_proxy_raw = -列(拥挤度原始代理),g_liquidity negative crowding_proxy_raw,True,price_volume
g_liquidity_neg_vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1反向,对 成交量变化1 取负，构造方向相反的因子暴露。,g_liquidity_neg_vol_chg_1 = -列(成交量变化1),g_liquidity negative vol_chg_1,True,price_volume
g_liquidity_ratio_amount_ratio_12__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12/日内情绪上下文比值,衡量 成交额比率12 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_amount_ratio_12__context_intraday_mood = 列(成交额比率12) / (|列(日内情绪上下文)| + EPS),g_liquidity ratio amount_ratio_12/context_intraday_mood,True,price_volume
g_liquidity_ratio_amount_ratio_12__context_liquidity_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12/20日流动性上下文比值,衡量 成交额比率12 相对 20日流动性上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_amount_ratio_12__context_liquidity_20d = 列(成交额比率12) / (|列(20日流动性上下文)| + EPS),g_liquidity ratio amount_ratio_12/context_liquidity_20d,True,price_volume
g_liquidity_ratio_amount_ratio_12__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12/20日趋势上下文比值,衡量 成交额比率12 相对 20日趋势上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_amount_ratio_12__context_trend_20d = 列(成交额比率12) / (|列(20日趋势上下文)| + EPS),g_liquidity ratio amount_ratio_12/context_trend_20d,True,price_volume
g_liquidity_ratio_amount_ratio_12__crowding_proxy_raw,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12/拥挤度原始代理比值,衡量 成交额比率12 相对 拥挤度原始代理 的比例关系，体现结构性偏离。,g_liquidity_ratio_amount_ratio_12__crowding_proxy_raw = 列(成交额比率12) / (|列(拥挤度原始代理)| + EPS),g_liquidity ratio amount_ratio_12/crowding_proxy_raw,True,price_volume
g_liquidity_ratio_amount_ratio_12__vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12/成交量变化1比值,衡量 成交额比率12 相对 成交量变化1 的比例关系，体现结构性偏离。,g_liquidity_ratio_amount_ratio_12__vol_chg_1 = 列(成交额比率12) / (|列(成交量变化1)| + EPS),g_liquidity ratio amount_ratio_12/vol_chg_1,True,price_volume
g_liquidity_ratio_context_intraday_mood__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·日内情绪上下文/20日趋势上下文比值,衡量 日内情绪上下文 相对 20日趋势上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_context_intraday_mood__context_trend_20d = 列(日内情绪上下文) / (|列(20日趋势上下文)| + EPS),g_liquidity ratio context_intraday_mood/context_trend_20d,True,price_volume
g_liquidity_ratio_context_liquidity_20d__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文/日内情绪上下文比值,衡量 20日流动性上下文 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_context_liquidity_20d__context_intraday_mood = 列(20日流动性上下文) / (|列(日内情绪上下文)| + EPS),g_liquidity ratio context_liquidity_20d/context_intraday_mood,True,price_volume
g_liquidity_ratio_context_liquidity_20d__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文/20日趋势上下文比值,衡量 20日流动性上下文 相对 20日趋势上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_context_liquidity_20d__context_trend_20d = 列(20日流动性上下文) / (|列(20日趋势上下文)| + EPS),g_liquidity ratio context_liquidity_20d/context_trend_20d,True,price_volume
g_liquidity_ratio_crowding_proxy_raw__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理/日内情绪上下文比值,衡量 拥挤度原始代理 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_crowding_proxy_raw__context_intraday_mood = 列(拥挤度原始代理) / (|列(日内情绪上下文)| + EPS),g_liquidity ratio crowding_proxy_raw/context_intraday_mood,True,price_volume
g_liquidity_ratio_crowding_proxy_raw__context_liquidity_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理/20日流动性上下文比值,衡量 拥挤度原始代理 相对 20日流动性上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_crowding_proxy_raw__context_liquidity_20d = 列(拥挤度原始代理) / (|列(20日流动性上下文)| + EPS),g_liquidity ratio crowding_proxy_raw/context_liquidity_20d,True,price_volume
g_liquidity_ratio_crowding_proxy_raw__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理/20日趋势上下文比值,衡量 拥挤度原始代理 相对 20日趋势上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_crowding_proxy_raw__context_trend_20d = 列(拥挤度原始代理) / (|列(20日趋势上下文)| + EPS),g_liquidity ratio crowding_proxy_raw/context_trend_20d,True,price_volume
g_liquidity_ratio_vol_chg_1__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1/日内情绪上下文比值,衡量 成交量变化1 相对 日内情绪上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_vol_chg_1__context_intraday_mood = 列(成交量变化1) / (|列(日内情绪上下文)| + EPS),g_liquidity ratio vol_chg_1/context_intraday_mood,True,price_volume
g_liquidity_ratio_vol_chg_1__context_liquidity_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1/20日流动性上下文比值,衡量 成交量变化1 相对 20日流动性上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_vol_chg_1__context_liquidity_20d = 列(成交量变化1) / (|列(20日流动性上下文)| + EPS),g_liquidity ratio vol_chg_1/context_liquidity_20d,True,price_volume
g_liquidity_ratio_vol_chg_1__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1/20日趋势上下文比值,衡量 成交量变化1 相对 20日趋势上下文 的比例关系，体现结构性偏离。,g_liquidity_ratio_vol_chg_1__context_trend_20d = 列(成交量变化1) / (|列(20日趋势上下文)| + EPS),g_liquidity ratio vol_chg_1/context_trend_20d,True,price_volume
g_liquidity_ratio_vol_chg_1__crowding_proxy_raw,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1/拥挤度原始代理比值,衡量 成交量变化1 相对 拥挤度原始代理 的比例关系，体现结构性偏离。,g_liquidity_ratio_vol_chg_1__crowding_proxy_raw = 列(成交量变化1) / (|列(拥挤度原始代理)| + EPS),g_liquidity ratio vol_chg_1/crowding_proxy_raw,True,price_volume
g_liquidity_rel_amount_ratio_12_to_vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12相对成交量变化1,衡量 成交额比率12 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_amount_ratio_12_to_vol_chg_1 = (列(成交额比率12) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel amount_ratio_12 to vol_chg_1,True,price_volume
g_liquidity_rel_context_intraday_mood_to_amount_ratio_12,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·日内情绪上下文相对成交额比率12,衡量 日内情绪上下文 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_context_intraday_mood_to_amount_ratio_12 = (列(日内情绪上下文) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel context_intraday_mood to amount_ratio_12,True,price_volume
g_liquidity_rel_context_intraday_mood_to_vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·日内情绪上下文相对成交量变化1,衡量 日内情绪上下文 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_context_intraday_mood_to_vol_chg_1 = (列(日内情绪上下文) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel context_intraday_mood to vol_chg_1,True,price_volume
g_liquidity_rel_context_liquidity_20d_to_amount_ratio_12,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文相对成交额比率12,衡量 20日流动性上下文 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_context_liquidity_20d_to_amount_ratio_12 = (列(20日流动性上下文) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel context_liquidity_20d to amount_ratio_12,True,price_volume
g_liquidity_rel_context_liquidity_20d_to_vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文相对成交量变化1,衡量 20日流动性上下文 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_context_liquidity_20d_to_vol_chg_1 = (列(20日流动性上下文) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel context_liquidity_20d to vol_chg_1,True,price_volume
g_liquidity_rel_context_quality_20d_to_amount_ratio_12,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日质量上下文相对成交额比率12,衡量 20日质量上下文 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_context_quality_20d_to_amount_ratio_12 = (列(20日质量上下文) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel context_quality_20d to amount_ratio_12,True,price_volume
g_liquidity_rel_context_quality_20d_to_vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日质量上下文相对成交量变化1,衡量 20日质量上下文 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_context_quality_20d_to_vol_chg_1 = (列(20日质量上下文) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel context_quality_20d to vol_chg_1,True,price_volume
g_liquidity_rel_context_trend_20d_to_amount_ratio_12,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日趋势上下文相对成交额比率12,衡量 20日趋势上下文 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_context_trend_20d_to_amount_ratio_12 = (列(20日趋势上下文) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel context_trend_20d to amount_ratio_12,True,price_volume
g_liquidity_rel_context_trend_20d_to_vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日趋势上下文相对成交量变化1,衡量 20日趋势上下文 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_context_trend_20d_to_vol_chg_1 = (列(20日趋势上下文) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel context_trend_20d to vol_chg_1,True,price_volume
g_liquidity_rel_crowding_proxy_raw_to_amount_ratio_12,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理相对成交额比率12,衡量 拥挤度原始代理 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_crowding_proxy_raw_to_amount_ratio_12 = (列(拥挤度原始代理) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel crowding_proxy_raw to amount_ratio_12,True,price_volume
g_liquidity_rel_crowding_proxy_raw_to_vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理相对成交量变化1,衡量 拥挤度原始代理 相对锚点 成交量变化1 的偏离程度，反映相对强弱。,g_liquidity_rel_crowding_proxy_raw_to_vol_chg_1 = (列(拥挤度原始代理) - 列(成交量变化1)) / (|列(成交量变化1)| + EPS),g_liquidity rel crowding_proxy_raw to vol_chg_1,True,price_volume
g_liquidity_rel_vol_chg_1_to_amount_ratio_12,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交量变化1相对成交额比率12,衡量 成交量变化1 相对锚点 成交额比率12 的偏离程度，反映相对强弱。,g_liquidity_rel_vol_chg_1_to_amount_ratio_12 = (列(成交量变化1) - 列(成交额比率12)) / (|列(成交额比率12)| + EPS),g_liquidity rel vol_chg_1 to amount_ratio_12,True,price_volume
g_liquidity_sym_amount_ratio_12__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-日内情绪上下文对称价差,构造 成交额比率12 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__context_intraday_mood = (列(成交额比率12) - 列(日内情绪上下文)) / (|列(成交额比率12)| + |列(日内情绪上下文)| + EPS),"g_liquidity symmetric spread amount_ratio_12,context_intraday_mood",True,price_volume
g_liquidity_sym_amount_ratio_12__context_liquidity_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-20日流动性上下文对称价差,构造 成交额比率12 与 20日流动性上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__context_liquidity_20d = (列(成交额比率12) - 列(20日流动性上下文)) / (|列(成交额比率12)| + |列(20日流动性上下文)| + EPS),"g_liquidity symmetric spread amount_ratio_12,context_liquidity_20d",True,price_volume
g_liquidity_sym_amount_ratio_12__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-20日趋势上下文对称价差,构造 成交额比率12 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__context_trend_20d = (列(成交额比率12) - 列(20日趋势上下文)) / (|列(成交额比率12)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread amount_ratio_12,context_trend_20d",True,price_volume
g_liquidity_sym_amount_ratio_12__crowding_proxy_raw,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-拥挤度原始代理对称价差,构造 成交额比率12 与 拥挤度原始代理 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__crowding_proxy_raw = (列(成交额比率12) - 列(拥挤度原始代理)) / (|列(成交额比率12)| + |列(拥挤度原始代理)| + EPS),"g_liquidity symmetric spread amount_ratio_12,crowding_proxy_raw",True,price_volume
g_liquidity_sym_amount_ratio_12__vol_chg_1,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·成交额比率12-成交量变化1对称价差,构造 成交额比率12 与 成交量变化1 的对称归一化价差，减少量纲影响。,g_liquidity_sym_amount_ratio_12__vol_chg_1 = (列(成交额比率12) - 列(成交量变化1)) / (|列(成交额比率12)| + |列(成交量变化1)| + EPS),"g_liquidity symmetric spread amount_ratio_12,vol_chg_1",True,price_volume
g_liquidity_sym_context_intraday_mood__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·日内情绪上下文-20日趋势上下文对称价差,构造 日内情绪上下文 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_context_intraday_mood__context_trend_20d = (列(日内情绪上下文) - 列(20日趋势上下文)) / (|列(日内情绪上下文)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread context_intraday_mood,context_trend_20d",True,price_volume
g_liquidity_sym_context_liquidity_20d__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文-日内情绪上下文对称价差,构造 20日流动性上下文 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_context_liquidity_20d__context_intraday_mood = (列(20日流动性上下文) - 列(日内情绪上下文)) / (|列(20日流动性上下文)| + |列(日内情绪上下文)| + EPS),"g_liquidity symmetric spread context_liquidity_20d,context_intraday_mood",True,price_volume
g_liquidity_sym_context_liquidity_20d__context_trend_20d,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·20日流动性上下文-20日趋势上下文对称价差,构造 20日流动性上下文 与 20日趋势上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_context_liquidity_20d__context_trend_20d = (列(20日流动性上下文) - 列(20日趋势上下文)) / (|列(20日流动性上下文)| + |列(20日趋势上下文)| + EPS),"g_liquidity symmetric spread context_liquidity_20d,context_trend_20d",True,price_volume
g_liquidity_sym_crowding_proxy_raw__context_intraday_mood,5min,Price-Volume / Non-Fundamental Packages,liquidity,liquidity,量价流动性包·拥挤度原始代理-日内情绪上下文对称价差,构造 拥挤度原始代理 与 日内情绪上下文 的对称归一化价差，减少量纲影响。,g_liquidity_sym_crowding_proxy_raw__context_intraday_mood = (列(拥挤度原始代理) - 列(日内情绪上下文)) / (|列(拥挤度原始代理)| + |列(日内情绪上下文)| + EPS),"g_liquidity symmetric spread crowding_proxy_raw,context_intraday_mood",True,price_volume
