factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频日内-估值高频资金流差值,比较 成长高频日内 与 估值高频资金流 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_flow = 列(成长高频日内) - 列(估值高频资金流),fund_hf_fusion diff fd_hf_growth_intraday-fd_hf_valuation_flow,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频日内-估值高频日内差值,比较 成长高频日内 与 估值高频日内 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_intraday = 列(成长高频日内) - 列(估值高频日内),fund_hf_fusion diff fd_hf_growth_intraday-fd_hf_valuation_intraday,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频日内-估值高频跳跃差值,比较 成长高频日内 与 估值高频跳跃 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_jump = 列(成长高频日内) - 列(估值高频跳跃),fund_hf_fusion diff fd_hf_growth_intraday-fd_hf_valuation_jump,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频日内-估值高频VWAP差值,比较 成长高频日内 与 估值高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_intraday__fd_hf_valuation_vwap = 列(成长高频日内) - 列(估值高频VWAP),fund_hf_fusion diff fd_hf_growth_intraday-fd_hf_valuation_vwap,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_growth_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃-成长高频日内差值,比较 成长高频跳跃 与 成长高频日内 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_growth_intraday = 列(成长高频跳跃) - 列(成长高频日内),fund_hf_fusion diff fd_hf_growth_jump-fd_hf_growth_intraday,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_growth_sentiment,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃-成长高频情绪差值,比较 成长高频跳跃 与 成长高频情绪 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_growth_sentiment = 列(成长高频跳跃) - 列(成长高频情绪),fund_hf_fusion diff fd_hf_growth_jump-fd_hf_growth_sentiment,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_growth_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃-成长高频VWAP差值,比较 成长高频跳跃 与 成长高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_growth_vwap = 列(成长高频跳跃) - 列(成长高频VWAP),fund_hf_fusion diff fd_hf_growth_jump-fd_hf_growth_vwap,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃-估值高频资金流差值,比较 成长高频跳跃 与 估值高频资金流 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_flow = 列(成长高频跳跃) - 列(估值高频资金流),fund_hf_fusion diff fd_hf_growth_jump-fd_hf_valuation_flow,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃-估值高频日内差值,比较 成长高频跳跃 与 估值高频日内 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_intraday = 列(成长高频跳跃) - 列(估值高频日内),fund_hf_fusion diff fd_hf_growth_jump-fd_hf_valuation_intraday,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃-估值高频跳跃差值,比较 成长高频跳跃 与 估值高频跳跃 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_jump = 列(成长高频跳跃) - 列(估值高频跳跃),fund_hf_fusion diff fd_hf_growth_jump-fd_hf_valuation_jump,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃-估值高频VWAP差值,比较 成长高频跳跃 与 估值高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_jump__fd_hf_valuation_vwap = 列(成长高频跳跃) - 列(估值高频VWAP),fund_hf_fusion diff fd_hf_growth_jump-fd_hf_valuation_vwap,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频情绪-估值高频资金流差值,比较 成长高频情绪 与 估值高频资金流 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_flow = 列(成长高频情绪) - 列(估值高频资金流),fund_hf_fusion diff fd_hf_growth_sentiment-fd_hf_valuation_flow,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频情绪-估值高频日内差值,比较 成长高频情绪 与 估值高频日内 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_intraday = 列(成长高频情绪) - 列(估值高频日内),fund_hf_fusion diff fd_hf_growth_sentiment-fd_hf_valuation_intraday,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频情绪-估值高频跳跃差值,比较 成长高频情绪 与 估值高频跳跃 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_jump = 列(成长高频情绪) - 列(估值高频跳跃),fund_hf_fusion diff fd_hf_growth_sentiment-fd_hf_valuation_jump,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频情绪-估值高频VWAP差值,比较 成长高频情绪 与 估值高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_sentiment__fd_hf_valuation_vwap = 列(成长高频情绪) - 列(估值高频VWAP),fund_hf_fusion diff fd_hf_growth_sentiment-fd_hf_valuation_vwap,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_growth_sentiment,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频VWAP-成长高频情绪差值,比较 成长高频VWAP 与 成长高频情绪 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_growth_sentiment = 列(成长高频VWAP) - 列(成长高频情绪),fund_hf_fusion diff fd_hf_growth_vwap-fd_hf_growth_sentiment,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频VWAP-估值高频资金流差值,比较 成长高频VWAP 与 估值高频资金流 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_flow = 列(成长高频VWAP) - 列(估值高频资金流),fund_hf_fusion diff fd_hf_growth_vwap-fd_hf_valuation_flow,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频VWAP-估值高频日内差值,比较 成长高频VWAP 与 估值高频日内 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_intraday = 列(成长高频VWAP) - 列(估值高频日内),fund_hf_fusion diff fd_hf_growth_vwap-fd_hf_valuation_intraday,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频VWAP-估值高频跳跃差值,比较 成长高频VWAP 与 估值高频跳跃 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_jump = 列(成长高频VWAP) - 列(估值高频跳跃),fund_hf_fusion diff fd_hf_growth_vwap-fd_hf_valuation_jump,True,fundamental
fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频VWAP-估值高频VWAP差值,比较 成长高频VWAP 与 估值高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_growth_vwap__fd_hf_valuation_vwap = 列(成长高频VWAP) - 列(估值高频VWAP),fund_hf_fusion diff fd_hf_growth_vwap-fd_hf_valuation_vwap,True,fundamental
fund_hf_fusion_diff_fd_hf_valuation_flow__fd_hf_valuation_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·估值高频资金流-估值高频日内差值,比较 估值高频资金流 与 估值高频日内 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_valuation_flow__fd_hf_valuation_intraday = 列(估值高频资金流) - 列(估值高频日内),fund_hf_fusion diff fd_hf_valuation_flow-fd_hf_valuation_intraday,True,fundamental
fund_hf_fusion_diff_fd_hf_valuation_flow__fd_hf_valuation_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·估值高频资金流-估值高频跳跃差值,比较 估值高频资金流 与 估值高频跳跃 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_valuation_flow__fd_hf_valuation_jump = 列(估值高频资金流) - 列(估值高频跳跃),fund_hf_fusion diff fd_hf_valuation_flow-fd_hf_valuation_jump,True,fundamental
fund_hf_fusion_diff_fd_hf_valuation_flow__fd_hf_valuation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·估值高频资金流-估值高频VWAP差值,比较 估值高频资金流 与 估值高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_valuation_flow__fd_hf_valuation_vwap = 列(估值高频资金流) - 列(估值高频VWAP),fund_hf_fusion diff fd_hf_valuation_flow-fd_hf_valuation_vwap,True,fundamental
fund_hf_fusion_diff_fd_hf_valuation_intraday__fd_hf_valuation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·估值高频日内-估值高频VWAP差值,比较 估值高频日内 与 估值高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_valuation_intraday__fd_hf_valuation_vwap = 列(估值高频日内) - 列(估值高频VWAP),fund_hf_fusion diff fd_hf_valuation_intraday-fd_hf_valuation_vwap,True,fundamental
fund_hf_fusion_diff_fd_hf_valuation_jump__fd_hf_valuation_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·估值高频跳跃-估值高频日内差值,比较 估值高频跳跃 与 估值高频日内 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_valuation_jump__fd_hf_valuation_intraday = 列(估值高频跳跃) - 列(估值高频日内),fund_hf_fusion diff fd_hf_valuation_jump-fd_hf_valuation_intraday,True,fundamental
fund_hf_fusion_diff_fd_hf_valuation_jump__fd_hf_valuation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·估值高频跳跃-估值高频VWAP差值,比较 估值高频跳跃 与 估值高频VWAP 的相对强弱，突出两者差异变化。,fund_hf_fusion_diff_fd_hf_valuation_jump__fd_hf_valuation_vwap = 列(估值高频跳跃) - 列(估值高频VWAP),fund_hf_fusion diff fd_hf_valuation_jump-fd_hf_valuation_vwap,True,fundamental
fund_hf_fusion_lvl_fd_hf_cashflow_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·现金流高频资金流原值,直接使用 现金流高频资金流 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_cashflow_flow = 列(现金流高频资金流),fund_hf_fusion level fd_hf_cashflow_flow,True,fundamental
fund_hf_fusion_lvl_fd_hf_cashflow_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·现金流高频日内原值,直接使用 现金流高频日内 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_cashflow_intraday = 列(现金流高频日内),fund_hf_fusion level fd_hf_cashflow_intraday,True,fundamental
fund_hf_fusion_lvl_fd_hf_cashflow_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·现金流高频跳跃原值,直接使用 现金流高频跳跃 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_cashflow_jump = 列(现金流高频跳跃),fund_hf_fusion level fd_hf_cashflow_jump,True,fundamental
fund_hf_fusion_lvl_fd_hf_cashflow_sentiment,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·现金流高频情绪原值,直接使用 现金流高频情绪 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_cashflow_sentiment = 列(现金流高频情绪),fund_hf_fusion level fd_hf_cashflow_sentiment,True,fundamental
fund_hf_fusion_lvl_fd_hf_cashflow_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·现金流高频VWAP原值,直接使用 现金流高频VWAP 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_cashflow_vwap = 列(现金流高频VWAP),fund_hf_fusion level fd_hf_cashflow_vwap,True,fundamental
fund_hf_fusion_lvl_fd_hf_efficiency_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·运营效率高频资金流原值,直接使用 运营效率高频资金流 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_efficiency_flow = 列(运营效率高频资金流),fund_hf_fusion level fd_hf_efficiency_flow,True,fundamental
fund_hf_fusion_lvl_fd_hf_efficiency_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·运营效率高频日内原值,直接使用 运营效率高频日内 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_efficiency_intraday = 列(运营效率高频日内),fund_hf_fusion level fd_hf_efficiency_intraday,True,fundamental
fund_hf_fusion_lvl_fd_hf_efficiency_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·运营效率高频跳跃原值,直接使用 运营效率高频跳跃 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_efficiency_jump = 列(运营效率高频跳跃),fund_hf_fusion level fd_hf_efficiency_jump,True,fundamental
fund_hf_fusion_lvl_fd_hf_efficiency_sentiment,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·运营效率高频情绪原值,直接使用 运营效率高频情绪 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_efficiency_sentiment = 列(运营效率高频情绪),fund_hf_fusion level fd_hf_efficiency_sentiment,True,fundamental
fund_hf_fusion_lvl_fd_hf_efficiency_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·运营效率高频VWAP原值,直接使用 运营效率高频VWAP 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_efficiency_vwap = 列(运营效率高频VWAP),fund_hf_fusion level fd_hf_efficiency_vwap,True,fundamental
fund_hf_fusion_lvl_fd_hf_expectation_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·预期高频资金流原值,直接使用 预期高频资金流 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_expectation_flow = 列(预期高频资金流),fund_hf_fusion level fd_hf_expectation_flow,True,fundamental
fund_hf_fusion_lvl_fd_hf_expectation_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·预期高频日内原值,直接使用 预期高频日内 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_expectation_intraday = 列(预期高频日内),fund_hf_fusion level fd_hf_expectation_intraday,True,fundamental
fund_hf_fusion_lvl_fd_hf_expectation_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·预期高频跳跃原值,直接使用 预期高频跳跃 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_expectation_jump = 列(预期高频跳跃),fund_hf_fusion level fd_hf_expectation_jump,True,fundamental
fund_hf_fusion_lvl_fd_hf_expectation_sentiment,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·预期高频情绪原值,直接使用 预期高频情绪 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_expectation_sentiment = 列(预期高频情绪),fund_hf_fusion level fd_hf_expectation_sentiment,True,fundamental
fund_hf_fusion_lvl_fd_hf_expectation_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·预期高频VWAP原值,直接使用 预期高频VWAP 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_expectation_vwap = 列(预期高频VWAP),fund_hf_fusion level fd_hf_expectation_vwap,True,fundamental
fund_hf_fusion_lvl_fd_hf_fusion_disp,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·融合高频离散度原值,直接使用 融合高频离散度 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_fusion_disp = 列(融合高频离散度),fund_hf_fusion level fd_hf_fusion_disp,True,fundamental
fund_hf_fusion_lvl_fd_hf_fusion_score,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·融合高频评分原值,直接使用 融合高频评分 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_fusion_score = 列(融合高频评分),fund_hf_fusion level fd_hf_fusion_score,True,fundamental
fund_hf_fusion_lvl_fd_hf_growth_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频资金流原值,直接使用 成长高频资金流 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_growth_flow = 列(成长高频资金流),fund_hf_fusion level fd_hf_growth_flow,True,fundamental
fund_hf_fusion_lvl_fd_hf_growth_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频日内原值,直接使用 成长高频日内 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_growth_intraday = 列(成长高频日内),fund_hf_fusion level fd_hf_growth_intraday,True,fundamental
fund_hf_fusion_lvl_fd_hf_growth_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频跳跃原值,直接使用 成长高频跳跃 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_growth_jump = 列(成长高频跳跃),fund_hf_fusion level fd_hf_growth_jump,True,fundamental
fund_hf_fusion_lvl_fd_hf_growth_sentiment,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频情绪原值,直接使用 成长高频情绪 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_growth_sentiment = 列(成长高频情绪),fund_hf_fusion level fd_hf_growth_sentiment,True,fundamental
fund_hf_fusion_lvl_fd_hf_growth_vwap,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·成长高频VWAP原值,直接使用 成长高频VWAP 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_growth_vwap = 列(成长高频VWAP),fund_hf_fusion level fd_hf_growth_vwap,True,fundamental
fund_hf_fusion_lvl_fd_hf_leverage_flow,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·杠杆偿债高频资金流原值,直接使用 杠杆偿债高频资金流 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_leverage_flow = 列(杠杆偿债高频资金流),fund_hf_fusion level fd_hf_leverage_flow,True,fundamental
fund_hf_fusion_lvl_fd_hf_leverage_intraday,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·杠杆偿债高频日内原值,直接使用 杠杆偿债高频日内 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_leverage_intraday = 列(杠杆偿债高频日内),fund_hf_fusion level fd_hf_leverage_intraday,True,fundamental
fund_hf_fusion_lvl_fd_hf_leverage_jump,D,Fundamental Packages,fund_hf_fusion,fund_hf_fusion,基本面-高频融合包·杠杆偿债高频跳跃原值,直接使用 杠杆偿债高频跳跃 作为 基本面-高频融合包 信号，反映该基础指标的绝对水平。,fund_hf_fusion_lvl_fd_hf_leverage_jump = 列(杠杆偿债高频跳跃),fund_hf_fusion level fd_hf_leverage_jump,True,fundamental
